# freq,amp,phi
2.538320887633976231e+00,3.183659796281576408e-03,2.730191150132784017e+00
3.204926040277281452e+00,3.058073672791915189e-03,1.862647524506755303e-02
5.952552219592385008e+00,3.782221133731048478e-03,1.643241853445910117e+00
2.299770028620292894e+00,3.170506663594446339e-03,-2.585291651894720211e+00
9.016902552379553626e+00,1.001207095170461841e-03,1.273836561014915603e+00
2.112978011848501314e+00,2.645800171783061969e-03,9.258661501684430917e-01
2.375821104106687010e+00,1.646120956620092867e-03,2.608311985183074277e+00
3.431302898844815985e+00,3.970003952906661290e-03,-6.396170182601923493e-01
2.362576706346226185e+00,1.990752832885921836e-03,-1.756155344202192659e-01
3.158537498778130725e+00,1.842068264200039758e-03,1.525341633787815177e+00
1.958582821815830988e+00,1.270492291829495267e-03,3.667582000331899295e-01
3.214318726149613337e+00,3.602634193761857645e-03,1.234729911440812344e+00
1.079559256979200477e+01,3.601385783600477390e-03,1.196910008618394805e+00
5.356178332187408131e+00,3.009233406112908540e-03,1.051179455799859497e+00
6.880596452551681175e+00,3.714069256671550731e-03,-2.497596607103154120e-01
3.729137478911559000e+00,2.101637319693630893e-03,2.697487333029942036e+00
4.704458434231040265e+00,2.369299177189444598e-03,-1.193704836143012260e+00
4.099477680883556019e+00,5.803366424815315644e-03,-2.668657756162131633e-01
6.645536196757322323e+00,2.725273508913941649e-03,-5.935156385816870994e-01
2.411532419813485539e+00,1.472537772501423181e-03,-2.665395670825815522e+00
4.511872980046836901e+00,2.852049200339206760e-03,9.868597676779264916e-01
2.568055586602502327e+00,3.844960607267260480e-03,-3.733667774404865192e-01
3.208015361084442851e+00,2.529454363636988133e-03,-2.425724895410648507e+00
4.303046782489206912e+00,4.597586493332541345e-03,-1.875182876606148019e+00
4.768579294466351648e+00,3.237537016553354140e-03,2.693085964220714779e+00
4.015740596953468078e+00,1.794065403586787757e-03,-7.225962113667137032e-01
3.146038286111597415e+00,2.900065553958951908e-03,-1.024044006471087620e-01
7.770794477596257188e+00,2.709305318572866831e-03,2.336678992565367707e+00
