# freq,amp,phi
4.751390065833021037e-01,4.155162695115456953e-03,2.874419261388054814e+00
1.196626926757453413e+00,3.603857025198031402e-03,1.854310978725537851e+00
4.957466043430014402e-01,4.760543605951010615e-03,-7.690631969987471450e-01
4.570253494137983541e-01,3.720216877538064498e-03,-7.733938488453699911e-01
3.413272973161322721e+00,3.457560079319749267e-03,-1.806950946812408088e+00
3.005937571214022941e-01,3.339881533801372301e-03,-1.645351936609476651e+00
2.714894093064553759e-01,3.141710681312952919e-03,1.252850228950061151e+00
1.244406390764466686e+00,3.175445774718657545e-03,-1.261459272792800457e+00
1.616960076681841274e+00,3.200891766863585633e-03,-1.861187223391999934e+00
3.232896520223700887e-01,3.577767727759166225e-03,2.058998392481505846e+00
2.208842480190630120e+00,2.406206705258712684e-03,2.738239617647101554e+00
1.181181673760030915e+00,2.517400194515921966e-03,-7.865350069091321394e-01
9.590082988127135444e-01,3.928874989962014008e-03,-1.118654820756637136e-01
7.475003878589379092e-01,2.857707496840282586e-03,-1.396830987295283100e+00
2.379368403850445013e+00,3.150820284609028542e-03,-2.302123963354096858e-01
1.163077443538930167e+00,2.174837794432792331e-03,-2.265997773449019981e+00
2.455634639149582577e-01,1.871442207221048985e-03,-2.572579077351103471e+00
6.038067362310771680e-01,2.466013262980036591e-03,-3.028516080900876428e+00
1.972026416691445572e-01,3.602016595360079364e-03,2.037015505801805126e+00
6.179876471203106236e-01,2.194492659830086113e-03,-2.740651537443063557e+00
1.320777030910521344e+00,3.329525218429063745e-03,8.717402275328218764e-01
1.839191461547000639e-01,3.163566335617241931e-03,1.450955145757585107e+00
1.266753562077269357e-01,4.322045579899399387e-03,-2.180626467380264000e+00
7.108525721006218490e+00,3.920216125988649006e-03,2.372189091156391427e+00
4.228385436599693570e+00,2.265668452247872160e-03,1.582730942915322458e-02
3.192270121557700957e+00,4.209194845102874269e-03,2.580381862312933094e+00
