# freq,amp,phi
4.043556516193470785e+00,2.705863519503180683e-03,-2.411043043415269427e+00
4.423582188687561256e+00,2.612512582985039578e-03,2.593913443314778355e+00
3.847547927189582051e+00,1.181442527511928665e-03,-2.318677438367404253e+00
3.971021097947980749e+00,2.253099403501107253e-03,2.648497134066126080e+00
3.869130412654926410e+00,3.600662660044155750e-03,-1.448519898157226482e+00
5.132812312042966951e+00,1.849886098313936224e-03,-1.716159416182522879e+00
3.186337231566752415e+00,2.100470874975126322e-03,8.881443582447881013e-01
5.849465698532609892e+00,2.930213726402222316e-03,-2.717991035608325667e+00
5.195259837043991524e+00,1.504725865967061890e-03,-4.891605698262782020e-01
4.919122382179041963e+00,1.426136452428001904e-03,3.683403293256271027e-01
3.827476905410348351e+00,1.211953508132367118e-03,-2.880022275641710205e+00
3.412363831251619128e+00,4.492784618068472804e-03,-6.886418770001427880e-01
3.794549208625407566e+00,1.795127507091271845e-03,1.298416057906097265e+00
3.652930301879008468e+00,1.206088247995968504e-03,3.313305605801333265e-01
5.335308840758106186e+00,3.426389109353792685e-03,6.678073804822357573e-01
4.212621047909918204e+00,1.575295475990534091e-03,-2.405181472559390077e+00
4.159251546481831596e+00,2.070147487068140640e-03,2.880447408620926630e+00
3.889926341191235259e+00,1.811519444243582825e-03,1.643617703710546607e+00
3.189483712967033924e+00,2.428577220359686567e-03,2.184908423832826685e+00
6.420089218207268189e+00,4.415531346010361305e-03,9.124871743863929296e-01
3.803263416121831941e+00,1.889728267910020581e-03,3.139389441939770542e+00
4.599391878775822562e+00,3.322052181205953705e-03,1.655221712216668806e+00
3.588912665202085073e+00,3.065131224419469138e-03,3.476938498157742252e-01
3.789477257696214796e+00,2.750531868392863330e-03,-3.539608164908871757e-01
3.605895873923777195e+00,4.462962622072323346e-03,5.173745624101888652e-02
3.442994025549499959e+00,1.714267879841594984e-03,2.041964294732744989e+00
4.790112374819502250e+00,5.717625511243291242e-03,-3.030246746668307178e+00
5.106304691518618100e+00,1.552961436423029064e-03,-1.518044627143974257e+00
5.036525064679223007e+00,2.231865730577762760e-03,-1.190132003855494558e+00
7.927421427800074305e+00,3.826059481982590701e-03,1.224597720073701268e+00
3.800057109777376763e+00,1.991159876660133967e-03,-9.061624222033946019e-01
3.582810863610870644e+00,2.350024928744347957e-03,-6.464208714057377847e-01
6.288040100569482149e+00,3.969248664460764062e-03,-2.022537878613614559e+00
3.192369565231515161e+00,2.118814390571385244e-03,-2.541691079884462745e+00
3.157088032795677623e+00,3.093415041909559557e-03,2.990817475998704289e+00
7.155089102427647951e+00,3.572508216674269519e-03,-1.570007127880589604e+00
3.973333277591300838e+00,1.372970015413885929e-03,1.956496851777437485e+00
3.153275914178084172e+00,3.608686384196078435e-03,1.714026957399879869e+00
3.144708057583247562e+00,2.335012379057923963e-03,1.140377728556111414e+00
2.904835303581855932e+00,3.790923520057461801e-03,9.577072392202481410e-01
3.299851396725077546e+00,3.923463525923695516e-03,1.663797714225388802e+00
3.297657249157539550e+00,2.653789472222624433e-03,-3.085106980749790395e+00
4.071748888970210700e+00,3.118620569734821286e-03,2.801263478034008436e-01
3.494370869628494525e+00,4.463258455688654674e-03,2.556607057603972777e+00
5.661265886214614795e+00,3.872905107808819868e-03,2.368830825201652779e+00
3.946360068978834512e+00,3.946900200666471001e-03,-5.465350569408471415e-01
2.809602550693917955e+00,1.399619905832041704e-03,-1.810718709940284388e+00
5.088395460329111053e+00,4.072704242463373071e-03,-8.973468219577798166e-01
6.597622388999450749e+00,1.888714465683940516e-03,-7.829574838169492956e-01
4.249272046144421999e+00,1.572633279882607905e-03,-6.624492467223683789e-01
4.372049819993804043e+00,2.625731915194290216e-03,9.504045324164183128e-01
5.718353783857638817e+00,4.600047990730585581e-03,-1.683508947681312096e+00
4.640587726111867539e+00,3.494343444743824682e-03,1.881994829395212676e+00
3.801516925110697276e+00,1.147076005576711747e-03,-3.056823478954673767e+00
3.218272489118114255e+00,2.240538460391739740e-03,1.425895556449313872e+00
