# freq,amp,phi
2.928812464993949760e+00,3.177630356368970656e-03,-7.625218536047153606e-01
4.569530947461323933e+00,3.079059455737815851e-03,3.027153048288347748e+00
3.394608114739131821e+00,3.938303111479377581e-03,-2.932333662934651031e+00
2.603928431411384192e+00,4.930219123333775058e-03,1.146003641197861356e+00
5.851440207009821926e+00,1.971364381207297255e-03,-2.549564533456547544e+00
3.315032732083707856e+00,3.193360784844259583e-03,-1.089504839243346623e+00
2.470323828760716545e+00,3.395848446707932719e-03,1.322703395563573636e+00
2.575486933848610605e+00,3.367377723256071743e-03,-2.709022704700161377e-01
4.554758429737573167e+00,3.902335790540787611e-03,-1.076773831909191070e+00
3.258310278810280014e+00,2.084387349121391998e-03,1.620520593412613231e+00
4.202870105074937968e+00,2.574179042205817190e-03,-2.423599277932115381e+00
4.359067628427733432e+00,3.426250400830952673e-03,-2.445231025355220300e+00
5.643401363381475910e+00,2.653256872392334691e-03,4.376719656766425715e-01
6.054881974918992604e+00,1.968899571940920488e-03,8.372665230448981255e-01
2.805510301172666754e+00,2.968280585508235002e-03,-1.438344888205066452e+00
3.473076865990823769e+00,2.019820248463978420e-03,-1.894640250620537314e+00
3.698013829762154536e+00,4.147078705657508343e-03,2.057648805398040182e-01
7.431926968074572315e+00,3.657031682696400103e-03,-1.028992460652569552e+00
8.709934053176588975e+00,3.247101683469881452e-03,-7.161188148980377477e-01
5.029624624809564182e+00,4.263821169755125859e-03,-1.258150681214629474e+00
5.541316271810490690e+00,2.445276403021536416e-03,2.178357983021156130e+00
2.464130852570204144e+00,3.950765253256134125e-03,-2.877222301233692825e+00
5.018005113236362114e+00,3.004955761785043158e-03,1.943398274030236017e+00
2.944052146672704762e+00,2.987912686898026859e-03,2.015845107841655270e+00
6.134022366335980081e+00,2.313966479243898238e-03,-6.474091339797638511e-02
3.520754374721534408e+00,4.240383260746228775e-03,-1.966828984314147988e+00
