# freq,amp,phi
7.562560086579553698e+00,1.838575282208339224e-03,3.384770949763997727e-01
4.642845375459048185e+00,3.641647275309710819e-03,2.484035502461892975e+00
3.993677458037222738e+00,2.291278066856145944e-03,-5.043248465127154745e-01
4.076962101686807394e+00,1.692280265113240388e-03,-9.749461568005335366e-01
4.476428102397050246e+00,2.231939297786506449e-03,-6.259569668687872124e-01
3.503146322906251608e+00,1.713103827693625118e-03,3.137379432706505433e+00
5.461886720522094230e+00,2.550512440865550234e-03,-1.467220018231599754e+00
8.979156991358175688e+00,2.012867803304206789e-03,-2.064785702949303303e+00
4.759586808553037507e+00,4.034295999290428425e-03,2.468454120004056840e+00
5.666348082673926534e+00,3.641769857972551507e-03,-2.353253414844948210e+00
3.579574015636953987e+00,2.279438537164143845e-03,2.132744026768936152e+00
3.647200944144245227e+00,3.062135656396616432e-03,7.869997726677921968e-01
3.988427295857896571e+00,2.694992243264933592e-03,2.877463724114810439e+00
3.817297565692561179e+00,1.259165841182199441e-03,-1.144951857287702657e+00
4.406614112641910275e+00,3.230368147538206867e-03,2.234675263672253998e+00
3.734501046367777022e+00,2.661254959096230437e-03,-2.591866394475534463e+00
4.811099011520726165e+00,2.373495177069335962e-03,1.773997741994022270e+00
5.303619280537519742e+00,3.229069963644070132e-03,-1.085910504637251250e+00
7.181794281133453417e+00,1.506305494923846147e-03,-2.476940648290546498e-01
3.961050054194852788e+00,2.765466846447778466e-03,1.866473166429003072e+00
5.734032364534124682e+00,4.632894234881592722e-03,8.476203799596899735e-01
4.574137873105774688e+00,2.820169970031078006e-03,-2.623517227236864535e-01
3.737222255823505090e+00,1.898343873793093472e-03,-1.303129108338592745e+00
5.988492501443465343e+00,2.635656765056011708e-03,1.604875433240005478e+00
5.872970108859222549e+00,4.401250292640891335e-03,-2.147210085114070743e-01
3.692490937678815754e+00,3.503763889967078781e-03,-1.604424019990128292e+00
4.759152778051275234e+00,2.202565534711514294e-03,-6.779473841010510426e-01
4.478598832706320643e+00,3.400736410344690642e-03,1.859558416056140473e+00
4.982452222590776358e+00,2.809321133135285822e-03,-2.773248052565935318e+00
5.501438727197202283e+00,2.233394408166686305e-03,-1.116911474470893229e+00
6.054737763072280288e+00,2.073950581631929437e-03,1.428738528580261402e+00
5.230150444176888236e+00,2.931659860816187950e-03,7.079036585604217002e-01
6.329682052577514817e+00,3.160474453586760522e-03,-3.803258903919535250e-01
4.426244227190238689e+00,1.752424175011077501e-03,-2.163197540940292818e+00
4.986856662911656635e+00,3.145750230333669781e-03,-2.842546121136865889e+00
4.264725356772035347e+00,3.345458336565069156e-03,-6.215880497337189503e-01
4.623895691178040224e+00,1.553272137027825140e-03,1.183111937023892501e+00
5.327693995787808667e+00,3.832841595386804554e-03,-1.458553035209035897e+00
3.668302831619720816e+00,2.906573098507207135e-03,2.526209129063378356e+00
5.467696278483264116e+00,2.525803796697703111e-03,7.508741259113524968e-01
8.394311331394456843e+00,1.645160192169749843e-03,-2.812374408656088676e-01
4.697477433147275505e+00,2.357359411667428722e-03,1.600373670827807793e+00
3.850635696278639220e+00,2.216216971415316695e-03,-1.258671653938367996e+00
4.483433816825184159e+00,3.427470410032607429e-03,2.475338855286145723e+00
4.443099855446515534e+00,1.665169649487344312e-03,-8.325968680578919034e-01
6.995695638878455469e+00,2.145701602050442344e-03,-3.108488457589753562e+00
4.436841454219484504e+00,4.275760815274655055e-03,3.006806616508679753e+00
3.764941017519168653e+00,2.228407217743104320e-03,-2.461491624152634117e-02
6.109974554587056517e+00,1.901724725152579946e-03,2.535847528133497342e+00
6.732142087974645861e+00,4.078244168974114181e-03,-2.456522679485306782e+00
4.421248111187948027e+00,2.266230599965934293e-03,-1.885549295391143243e+00
4.975750677452619897e+00,2.871850339640464635e-03,-1.022989953532973395e-01
5.080936569577822581e+00,2.942048521427818950e-03,2.484472322403945554e+00
4.598687186386153591e+00,1.975278978565796553e-03,-2.563356605454995218e+00
4.229498340231989673e+00,2.411024307085695307e-03,2.418318897164000170e-01
9.428970628661504705e+00,2.895351315932232633e-03,1.621754299700397972e+00
3.784383552109559012e+00,2.542002024807562058e-03,-6.885711237687148767e-01
3.870183667456126742e+00,2.503861574991636356e-03,-3.435504751135241008e-01
4.993404792887160326e+00,2.255833120796320486e-03,2.725297425344209046e+00
4.647837374588448256e+00,2.272476882149737643e-03,2.326915228238264355e-01
7.452005285449013527e+00,3.556115631774202715e-03,1.193935030419562615e+00
3.980953772525878787e+00,2.542644877022667751e-03,1.086758487532624606e+00
5.637868939038572336e+00,3.101466447462378553e-03,2.495993424194033139e+00
4.996491093102107151e+00,2.804951731133891249e-03,-9.961403624554034941e-01
