# freq,amp,phi
4.764438722650280233e+00,2.535773299944109327e-03,2.676687411020644447e+00
6.916772313620207058e+00,3.494512523072054386e-03,-1.944986567565331725e+00
5.250585139723970229e+00,2.393295892594612950e-03,-1.417507799402036861e+00
5.130505028782263111e+00,4.380681793369336358e-03,-1.510688385072794127e+00
3.981018781980176335e+00,3.294346714090432265e-03,1.019649067353145533e-01
8.113194822039982768e+00,5.119941698329501245e-03,-2.582592112957609487e+00
5.945847092261390188e+00,1.997925668611643703e-03,2.865111270950144728e+00
5.226189414737566707e+00,2.835462284725268935e-03,5.712945024987767795e-01
4.522543799988232749e+00,4.171570676167716749e-03,-1.495461392969110070e+00
5.823912078042287277e+00,3.735352470166108246e-03,-7.101426786348770115e-01
5.450367619653482265e+00,3.930574752905225192e-03,-1.109614653960413477e+00
5.084939800606346871e+00,3.492748094228399769e-03,3.067848413806665064e+00
4.862306722683419125e+00,2.204755170132631156e-03,2.736431362940563439e+00
5.636219170882937668e+00,3.806802988864164787e-03,4.337138707323107134e-01
5.248256543220596981e+00,3.625785993674363571e-03,-4.792436598828890837e-01
5.106671279640644379e+00,1.404140605324466452e-03,1.266983272583585673e+00
5.069547358903646384e+00,3.104890608867223040e-03,2.654308733904064965e+00
5.430825569673423558e+00,5.474040095545995924e-03,-2.737245537724664946e+00
5.244138864870980576e+00,3.672421675112141036e-03,9.692210412182866719e-01
7.831413347323382013e+00,1.897397647220816323e-03,2.414702165754183838e+00
4.760710659611889994e+00,3.289027393227350778e-03,2.314579614689425746e+00
4.478292004154423189e+00,2.965215493114627902e-03,-2.523406261076317492e+00
4.001130291532422056e+00,4.708328946524869239e-03,-8.391270196184130725e-03
5.598104702270433108e+00,5.236453629714329580e-03,8.425187955834552156e-01
5.810602880724514918e+00,3.166811719248747645e-03,-2.136428021521568077e-01
7.035445668787327023e+00,2.261614413307849215e-03,2.573754645830810261e+00
4.185761212446148960e+00,3.440481071886709701e-03,-2.178144673443875412e+00
5.326574659715832993e+00,3.101953106948085112e-03,5.036519105209968927e-01
4.741950900536277658e+00,4.144850101728479209e-03,-1.628549065147232744e+00
