# freq,amp,phi
6.618641181117554950e+00,3.111068395874478417e-03,-1.784558749364666630e+00
1.097114691677826315e+01,3.703658423928941294e-03,-3.746433737078525006e-01
5.377443527836375914e+00,2.776753011621644913e-03,-2.833959687165498842e+00
9.001178639961260330e+00,2.446012057085149120e-03,4.767310287706498784e-01
4.690401595816262592e+00,3.034877965015783489e-03,2.104515351893947894e+00
5.928847534548802756e+00,1.155217825521033959e-03,1.286758226092223900e+00
4.672002597179195860e+00,1.852273345671740347e-03,-1.402985033304776197e+00
4.646006623055814799e+00,4.354985564071633605e-03,2.657122950608427736e+00
9.352344575040554275e+00,2.706024814120750431e-03,-6.990308684717647658e-01
5.584674600198760608e+00,3.183108740165417269e-03,-2.801977848041865116e+00
5.708467940832870902e+00,1.872052860059054274e-03,-3.339862653717746710e-01
6.638707102300440255e+00,1.567284049683736460e-03,-2.294333436292685491e+00
6.762991823979310979e+00,5.553153328287747589e-03,-1.273326576725160697e+00
5.841856228299723952e+00,2.510863058389220873e-03,2.446785047391482948e+00
6.742255947773299063e+00,3.028473756520236055e-03,2.800935171558391446e+00
6.515071105549364638e+00,4.939334601652503945e-03,2.847451920003948977e+00
7.320330562804855390e+00,2.985147017576410440e-03,2.563476012322211339e+00
5.734782337185675871e+00,1.686232459679890255e-03,-7.029481463757738524e-01
6.572148164999136455e+00,3.672958589526439423e-03,1.731286587746674321e+00
5.205909269605535350e+00,1.913679483916799805e-03,-1.654745125103920911e+00
4.956426124382500298e+00,4.319460640282688640e-03,-3.151953942374410289e-01
4.749033953126071239e+00,3.487275085188535229e-03,-2.972268549793475767e+00
7.308753940428814211e+00,3.914670779550746306e-03,1.966350115509595042e+00
