# freq,amp,phi
5.606061994472889332e+00,2.900202957852380907e-03,-1.383342014691534949e+00
4.947719891057560382e+00,3.224796900700816274e-03,2.487997863869621185e+00
6.390124182834711952e+00,2.283064699623101219e-03,-1.114237259615855624e+00
4.928419661284199726e+00,2.445736969877532890e-03,2.594721321830245842e+00
5.254961894848902304e+00,2.852368042512354405e-03,1.711620183711545451e+00
5.250439943891638706e+00,2.147065266412478100e-03,2.744487137182072267e-01
5.272369465332366723e+00,3.110769583482038934e-03,-7.997806477136824022e-01
6.195702803570439343e+00,3.302121666785778377e-03,1.052339500445678588e+00
5.282952982806287778e+00,2.829874865414685244e-03,7.351962395967635011e-01
4.792357024133984567e+00,1.851921146970101316e-03,-1.610622795294549991e+00
5.739037687448933944e+00,2.051680916135432010e-03,-2.388052525168536278e+00
4.963739695540904329e+00,2.475518112415879025e-03,-1.870359166259430106e+00
5.908073522756349227e+00,2.084469628213657128e-03,-2.921785718120278208e+00
7.666842250608640441e+00,2.240048732475955883e-03,1.101916587983610363e+00
5.719879648247754744e+00,3.263250707093152785e-03,1.462201712027558997e+00
4.683713928896854561e+00,3.647001800187094078e-03,-2.802286977699926407e+00
5.161030327583362443e+00,2.502991367949784340e-03,-1.074307010248249483e+00
6.148920881297737395e+00,2.557851992078418856e-03,1.260105193507627064e+00
7.220723386862999860e+00,3.045138241225120793e-03,-2.949892601723473007e+00
5.644757912168169689e+00,2.684606556161198664e-03,-2.012588510584834900e+00
4.871880706619770685e+00,3.108260752934004049e-03,-2.277193075499721608e-01
5.164235593951250536e+00,2.430838918643480999e-03,2.043935178899072724e+00
4.760369511911124896e+00,2.989749285456729314e-03,-9.149021003980202238e-01
5.302278884636068668e+00,2.978405504582619986e-03,-2.726492234777110113e+00
6.122714377116065698e+00,2.693673034397064351e-03,-7.730455681812493651e-01
6.678540722524571649e+00,4.078366898406574764e-03,4.909413949295382551e-02
5.238275431544418659e+00,2.608165790931883318e-03,1.875777647444926366e+00
5.283944023633923237e+00,3.795251386862330718e-03,-9.392611944235347288e-01
4.847436887020353247e+00,2.948249366122799621e-03,5.929178913322745714e-01
7.161161306366533807e+00,2.752873102038159471e-03,1.965569259644151856e+00
4.773556023542599114e+00,2.418360943539498310e-03,-1.891606528558936740e+00
4.741089093385983055e+00,3.955193090032027049e-03,1.218960359178140607e-01
5.178912836001480891e+00,2.539066438654936572e-03,2.622983303194876825e+00
4.993226232181195989e+00,3.413010480276828466e-03,2.256241145224186617e+00
5.272824567213058700e+00,3.798476102751159860e-03,-3.047299720674650381e+00
6.001666859192580361e+00,4.186495381630577980e-03,-2.073463551268049709e+00
5.060086531066751547e+00,2.376919229616622498e-03,1.031957065741591073e+00
6.244571913983349987e+00,2.802898579020625565e-03,-1.904953260096663215e+00
7.151541631335946114e+00,2.583004401529325270e-03,-3.133549196055502861e+00
5.300401775618301059e+00,3.066613710629861097e-03,-2.206016993987601538e+00
4.754098676270762880e+00,2.920949622061705039e-03,4.827216714958049160e-01
6.815610256046829463e+00,2.646247329473878744e-03,2.728491425892834776e+00
5.982130586741922329e+00,2.592865620025368040e-03,-1.473096679498721251e+00
5.196847125753418339e+00,3.193347970499887944e-03,-2.606808207998878579e-01
5.685129308290874484e+00,3.286889504893949435e-03,-9.654093536321770586e-01
5.071795680044560939e+00,2.644920174949892070e-03,-3.077149822793686429e+00
4.680612994179682573e+00,2.414585056669658458e-03,1.209296646914691742e+00
5.017886052164998389e+00,2.499106191381512271e-03,-1.542339225139005343e+00
8.488688319349142475e+00,2.794581174731723423e-03,2.060878433413857458e+00
