# freq,amp,phi
4.966064847869633425e+00,3.326245765400053477e-03,-3.111215501011489692e+00
3.967933940193907549e+00,4.730691005439087958e-03,-1.145268762124754813e+00
3.792227758787626968e+00,3.172485258874704721e-03,-1.843947133272858085e+00
3.306908750629169003e+00,3.715930282776025786e-03,1.647113934401954971e+00
5.753536711845988805e+00,2.330836803121439336e-03,-1.188794180981311399e+00
4.105683925104067988e+00,4.042771856012409085e-03,-6.358231199022394975e-01
4.363033381046106385e+00,2.060736501820873996e-03,-1.599884718635648184e+00
3.335308316529958184e+00,4.789249465384850211e-03,1.958899174495107864e+00
4.603565113431624667e+00,5.163660815560905740e-03,8.178579024690915134e-01
4.140653858596488490e+00,2.860584098202879205e-03,9.704667607366648241e-01
4.647991898305674496e+00,3.093065152928042502e-03,1.570362205060824579e+00
6.687718917200411894e+00,1.501318028450467643e-03,-1.332964104875227207e-01
5.275509234509742740e+00,3.170107551186514099e-03,-2.201901843058351460e-03
4.831709654570509826e+00,1.882828365211467424e-03,1.797175521868902059e+00
4.705653626289604041e+00,3.675633787312793284e-03,2.354219313275146774e+00
4.355755081015990626e+00,3.074972164650372798e-03,6.204068659289130316e-01
3.814562185614050804e+00,4.263638984368787153e-03,-1.367501715832035947e+00
7.260967827833662014e+00,2.757397101654621326e-03,-2.618912887012442070e+00
4.345615002993386433e+00,3.032895859662410130e-03,1.170627275349479746e+00
4.505825598151304234e+00,2.698661091131981937e-03,7.719888488727213449e-01
3.693299723276991742e+00,3.702370405223883928e-03,-1.180702363746920502e+00
4.228835244719399533e+00,3.818364654593461339e-03,2.285001991086600626e+00
3.649684630301344601e+00,3.653846381590609461e-03,-2.121836188127127265e+00
4.510714813221621711e+00,5.687074907513326068e-03,1.431060268169916050e+00
3.731687041838708474e+00,1.582411597923969165e-03,-4.249075673528279751e-01
6.151969756421262758e+00,3.429754543239827390e-03,1.525936807387038741e+00
3.197548176895415928e+00,2.991697204750224347e-03,6.002695558005601839e-01
4.005525668687341501e+00,3.207948092391752631e-03,1.621773914434071706e+00
3.903327452687607391e+00,2.723641642962650305e-03,-2.166870213924243060e+00
4.207447082465904487e+00,4.180685751907223940e-03,-8.894320199692735684e-01
4.347416268618609081e+00,4.155066612487732201e-03,2.010693065962260384e+00
