# freq,amp,phi
3.227812001981960499e+00,1.245762153066780472e-03,-2.678493872970705514e+00
6.227371767943509440e+00,2.304196340224049563e-03,3.119136440981063352e+00
3.441924803626600138e+00,1.666262368484390521e-03,-5.154061664165254797e-01
6.683906238650338949e+00,2.511994765071184389e-03,6.850086302835372010e-01
2.722620981753641534e+00,1.751935046366292570e-03,-1.710790256783938146e+00
3.477696921854779077e+00,3.728253487548696676e-03,-1.898466608960214907e+00
5.608211093638914235e+00,1.498949023524465867e-03,2.789977022464961820e+00
4.472099514756039618e+00,3.148500526762064780e-03,1.180447511117194814e+00
4.401372455978490805e+00,1.738864931418556553e-03,2.651990774132614526e+00
3.813908517570228085e+00,5.017842989352614379e-03,1.080911584112139501e+00
3.684118440592617283e+00,1.749988381745388837e-03,8.375002266733453382e-01
3.145697720098321604e+00,2.061056072374275322e-03,2.815908913400633651e+00
6.742342112604332804e+00,4.025234515010702417e-03,3.576098703043064653e-01
3.244653168359266537e+00,2.058217436804164659e-03,-3.139203885898391722e+00
5.659603163007689730e+00,3.023726612678924973e-03,2.848168695517308002e+00
4.226413526884771343e+00,1.981833538282017602e-03,-2.297930159411652795e+00
3.515624349662123116e+00,1.982460318320589197e-03,-6.211688701726623130e-01
3.038077306395017718e+00,2.493674201057194308e-03,3.021178479954531149e+00
4.872541370552903928e+00,1.846968381010743402e-03,2.060787645476491292e+00
4.995645047243701953e+00,2.621931754225323777e-03,-2.446271751068320288e+00
3.312627948364357255e+00,3.354549324621472137e-03,1.511588696351126693e+00
3.190918199991098270e+00,3.449406498729146002e-03,-2.847631902940085169e+00
4.366056188612021494e+00,1.286437912821208245e-03,6.597432174597441801e-01
3.886116195593065648e+00,3.432614248584486827e-03,-3.035283604225464948e-01
3.673112721016805970e+00,1.642303064788181669e-03,1.517349575006228690e+00
3.986384592822288297e+00,1.857991503530309271e-03,2.162445196777650125e+00
2.957263822242281570e+00,3.397358288450979744e-03,-9.703590410379989706e-01
6.322193840222475103e+00,2.063496771432343519e-03,-2.135089324931515264e+00
5.197581861747918808e+00,2.379310485056573832e-03,2.930021860415007673e+00
4.831523975073973354e+00,2.379405437205325130e-03,-8.139241345474306222e-01
3.628860763952271640e+00,1.488524121920514450e-03,1.994497833769277584e+00
3.177297703793330097e+00,4.769362350053298061e-03,-1.656069348374455741e+00
4.641437902589412801e+00,3.796827425811875358e-03,3.000860884926243699e+00
8.012558703543524175e+00,2.873357504175441841e-03,1.164751349751445453e+00
4.241092798139561637e+00,3.399323368773947245e-03,1.196041350139100956e+00
4.125476301709595006e+00,1.716014896717356483e-03,7.109638553045449783e-01
4.476088218182274758e+00,1.538043422834114299e-03,3.023915828310435039e+00
7.362458454273523856e+00,2.907430714530522334e-03,-2.937787131388397199e+00
4.945647997570579157e+00,1.568956381505581723e-03,4.216435460614866848e-01
2.735101301942032936e+00,2.507826890297404701e-03,-1.317968611191346895e-01
6.285160687350947128e+00,1.406606979254769203e-03,3.096907944779965227e+00
4.164717639263914251e+00,1.413323817534469775e-03,2.099014486983969974e+00
2.666070733795670833e+00,2.637850060542906803e-03,-2.832508506774317869e+00
6.849691449541809973e+00,1.476646203090857144e-03,2.565819273846709159e+00
2.860903426671856042e+00,1.791999940293640108e-03,-6.568402161490847213e-01
5.339816766141270321e+00,3.618105677845489740e-03,-5.736298199033798006e-01
2.978346950526866266e+00,2.357322566487062791e-03,-2.248331346310084022e-01
3.738943099421359051e+00,3.926436224071961668e-03,5.749688357178053266e-01
4.279697605304267682e+00,1.538862186408506035e-03,3.129437686756103787e+00
3.000786401332701470e+00,1.124898028253722973e-03,-1.812551179147412483e+00
4.526363942767973825e+00,1.563254612661994086e-03,-2.240206941232361970e+00
6.099703306163512195e+00,1.423742117835625348e-03,1.624969211836114980e+00
7.138597630554685658e+00,1.882523733469654466e-03,-2.204369888168819180e+00
6.946481151746551674e+00,2.783410102367848624e-03,1.539846236573542804e+00
2.977391425660198543e+00,2.103433567541562396e-03,-1.258961030295551620e+00
5.898823793898205992e+00,1.557745571674451620e-03,1.274560038418836250e+00
4.322642913210093418e+00,1.423541823015088111e-03,1.366474553047708262e+00
2.735677638671262901e+00,1.938321124844948409e-03,-2.628718497496083106e+00
2.928563665856859899e+00,2.341503227201440808e-03,1.280848289537879658e+00
4.376379316124229923e+00,2.230220676635746770e-03,-2.956487182497901323e+00
3.761684885638715059e+00,2.085010854945077829e-03,-4.041135032601061994e-02
3.510886802853483424e+00,2.951567810816204101e-03,2.481240217358908318e+00
3.843944820413547347e+00,3.330145081710395027e-03,-1.990848691196271503e+00
5.115873051987463782e+00,2.586989318536639382e-03,2.866962270594564544e+00
2.813989553013237721e+00,1.060963588356313809e-03,-5.174132317106838741e-02
4.603110944954305950e+00,1.465543583588345541e-03,2.303392539497798097e+00
3.940231080674942099e+00,1.528656289843464749e-03,2.037559695384301151e+00
4.446645785698579267e+00,2.732018263760894756e-03,5.147381104087629389e-01
4.734996526176363574e+00,1.993669380160528921e-03,-3.049323151938865717e+00
3.977422863437718892e+00,2.435464260068179697e-03,8.716450148848080559e-01
4.683803415882200838e+00,3.139550674567739841e-03,2.412331290946037043e-01
