# freq,amp,phi
5.373976609221676526e+00,2.067614517562594949e-03,-1.991192043562048042e+00
4.638886865199484788e+00,2.409730311329098471e-03,-1.405660134084945723e+00
6.014273997463920551e+00,3.602798182918588200e-03,-7.623054322165461194e-01
5.596003015970294037e+00,2.114449858186031369e-03,1.880877698481644877e+00
4.962654113432944492e+00,3.117459088304666039e-03,1.448050559429693962e+00
6.089252437142453012e+00,2.309039975998071568e-03,2.546594103813263565e+00
6.489214367721675814e+00,3.428922787713902832e-03,8.249867890509947621e-01
7.275252517924601037e+00,2.888335982030259749e-03,-2.104239742691624393e+00
4.812350702883052556e+00,3.245842505966109806e-03,1.569374358109140388e+00
5.087362301156628241e+00,2.946286381482974767e-03,2.483915109674559751e+00
6.142023376097583309e+00,4.067882307414418669e-03,1.545115277052779845e+00
4.954336438708460300e+00,3.618032215715467816e-03,-7.661871342941646290e-01
5.679297493470288671e+00,2.900369594987690491e-03,2.744965105907773761e+00
5.370165505196575317e+00,2.428881726973296587e-03,1.959653540145244399e+00
5.307603721690882459e+00,3.379611111723896874e-03,1.733854691933990999e+00
5.963781274114205999e+00,2.993563424928621670e-03,1.899125352123536281e-01
6.321252644776553353e+00,2.920181903666130632e-03,-2.761932131660914003e+00
5.682564048055317230e+00,2.728888033832664595e-03,2.892246367280020714e+00
7.889793128380496512e+00,2.503321750916685361e-03,-1.406298418517982762e+00
5.093609588551129441e+00,2.788622095982427884e-03,-4.333315444342931144e-01
4.719673367689101617e+00,2.879947961249363850e-03,2.240304813151128727e+00
7.769148738991615843e+00,1.946723042668733594e-03,-8.707469004834531567e-01
9.685950474550294231e+00,2.402924970997797650e-03,2.077856128124451196e+00
1.100070714468775002e+01,1.664400827502086726e-03,5.422458556113038952e-01
5.091843324914005819e+00,3.695490697237603216e-03,-1.732312184765080643e+00
5.004708821201261593e+00,2.919253626878819813e-03,1.786231980359819005e+00
6.212354565702613129e+00,2.320409414900199106e-03,-9.398367769537578909e-01
4.594525215135734086e+00,2.361285581748440512e-03,2.455916620403058026e+00
5.668241825642666321e+00,2.217745282886369844e-03,1.404505783594268920e+00
5.626142059914247540e+00,2.479065414468334134e-03,1.596542134026281978e-01
5.362931744182353633e+00,3.165019349590437146e-03,1.272478073274228905e+00
6.813790374290036311e+00,3.050480678653460630e-03,1.824288193196955454e+00
5.209382422509861499e+00,2.877468687416328934e-03,-8.835256287959980526e-02
5.954344577243202430e+00,3.738114334363122973e-03,-2.334935669659601754e+00
5.889147321816917469e+00,3.209498780998241638e-03,-8.788135051943513076e-01
6.943905858916279428e+00,4.125458577726978486e-03,-2.022544844455209656e-01
5.290048578910733212e+00,2.448436822690896325e-03,-2.774317102578567340e+00
7.250152212958719034e+00,2.527464985826358146e-03,2.697008210191950361e+00
