# freq,amp,phi
3.934008670663632579e+00,2.234072033869600842e-03,-9.523612872286291164e-02
7.218979271206453774e+00,4.406322243207471366e-03,2.011028448034553051e-01
1.710343904928377068e+00,3.902238754751131099e-03,-1.230236881729116050e+00
8.330420610117508673e+00,3.348733505776094188e-03,-3.089290801163278033e+00
3.715984707175032931e+00,5.801742482881974347e-03,1.717745142067853337e+00
5.319390206497716989e+00,1.441638629672665648e-03,1.193003075430918436e+00
4.647549525819202110e+00,3.972883925514500945e-03,9.066147274655547150e-01
6.804710894843542413e+00,4.730838038760428257e-03,2.213074493825610389e+00
7.860621969359026018e+00,3.271118318743227935e-03,-2.815038057725374188e+00
8.864803401987003895e+00,3.141855958084156970e-03,-3.834375226074038245e-01
2.293105367304128173e+00,4.860568551084843564e-03,1.516912374464383539e+00
3.579474251759924286e+00,2.583416425565417378e-03,8.950239635658814308e-01
1.203480258338914810e+00,5.828588447968893749e-03,-1.817616335728629018e-01
5.193731084118744512e+00,4.857552478732664845e-03,-1.244589322438285350e-01
