# freq,amp,phi
3.060222250802579147e+00,2.904521093375028382e-03,2.230417997649814410e+00
3.295905728687551495e+00,2.239609730357492411e-03,2.517364086115853716e+00
6.600756672276092196e+00,2.645013501833170383e-03,-1.850183858809632875e+00
2.567911807911708255e+00,1.785878348198878009e-03,2.110397335184472034e+00
3.330347155672808590e+00,2.578174256080843080e-03,2.259963299074168042e+00
3.607679424064737628e+00,2.240535057092814079e-03,-7.982111803903784164e-01
3.898341840255930002e+00,1.891638913757470470e-03,1.326739367792065138e+00
3.733755500397851534e+00,4.110039910668289269e-03,-1.321525822858631516e+00
3.276266635749142786e+00,3.568590750137866276e-03,1.937514966272114947e+00
3.685736352301552721e+00,2.487198161411826973e-03,-1.898444592725891944e-01
3.197130545756830422e+00,1.412558729061876147e-03,2.972715868368752012e+00
2.266638093183093172e+00,1.601082362617025582e-03,-2.202602330757257754e+00
3.391470953761790419e+00,2.963494622238008191e-03,-1.671681874738407458e+00
2.342377330003268199e+00,2.758269084481141959e-03,2.175931580678740040e+00
4.506690489825426305e+00,1.616820697451034142e-03,2.467483239352197266e-01
8.756359009506379465e+00,3.546492436332210861e-03,-3.087273401543014106e+00
4.549900133704776195e+00,2.392615687839858701e-03,-1.986732185365768233e+00
3.850673019576925871e+00,1.949425181122322291e-03,-2.749608093571449086e+00
4.832819418805519796e+00,2.253041286664067815e-03,2.518798965022532421e+00
3.715623005955754898e+00,2.255044574646834776e-03,2.050498422103328444e+00
3.431877784136779130e+00,2.342549717288999658e-03,9.719670132908690974e-01
3.050632271848598087e+00,2.819185058538567316e-03,-2.683287525519187255e+00
3.840030176417268848e+00,2.795626396548942395e-03,2.499010311815232477e+00
3.240592956386012968e+00,2.947013758249350090e-03,2.817715079299617287e+00
3.827894837602406675e+00,3.968234569388610217e-03,-3.012502297416479902e+00
4.870688089369925144e+00,2.794486564634338088e-03,-8.187807237393798232e-01
2.127397381549101851e+00,3.091996010985690289e-03,6.919568575437291535e-01
2.871471583213225376e+00,2.372986932753892025e-03,2.694867189481833236e+00
6.128269244713652419e+00,2.967249988326993524e-03,-1.068615229548663947e-01
2.182526595712540374e+00,3.632133559555812338e-03,3.068678401538729617e+00
2.184099547775884442e+00,2.407965245505339774e-03,-2.437259682109615522e+00
4.942129329834827445e+00,2.192097501250358984e-03,-8.891878666800998587e-01
5.858132864966330899e+00,2.232434699341211831e-03,3.075064055435579036e+00
2.119169180247820528e+00,2.123665466146500581e-03,-1.200342604444637473e+00
8.413666534688108101e+00,1.355737998447780271e-03,-2.231877199343254237e+00
5.278081773089686735e+00,1.918815545912971442e-03,-3.125253107378120010e+00
4.364327986658835812e+00,2.043349935706455754e-03,2.845616192070243855e+00
5.319565823928500414e+00,2.313871906501037325e-03,-1.795957681562162067e+00
3.288003947118313341e+00,3.454165138418475826e-03,1.845716589048944201e+00
5.006447015605679951e+00,2.493225776681478635e-03,2.799812152772279461e+00
4.458425487744534621e+00,2.277007724383055438e-03,1.135975556487474947e+00
3.942857304297412657e+00,2.466593330526679808e-03,-8.909028862866694709e-01
5.013064205536838180e+00,3.635642375400759650e-03,5.325719384800788880e-01
2.216993229475149985e+00,3.036536315268172949e-03,7.366532773499954168e-01
4.281740148991710626e+00,3.166481795763760945e-03,-8.521654999305190437e-01
3.926107467670551188e+00,2.044038407232193471e-03,-3.083243364641345963e+00
3.602587603859754850e+00,2.589924342363525943e-03,2.733292763860464269e+00
5.681363080651327557e+00,3.303490905935409228e-03,2.288495661769861300e+00
3.371827468828987762e+00,2.527627025012444545e-03,-6.212271431791953624e-01
3.586325482391513830e+00,2.210497706383173812e-03,2.311453303466475262e+00
6.086569810816458315e+00,2.915450816280437327e-03,-2.650680114533825460e-01
3.319126633839423413e+00,2.702025483983487228e-03,2.786141528236941944e+00
5.378194623937067931e+00,2.638304618727489118e-03,-2.421988142798042531e+00
4.662593861467120071e+00,2.400814968547803838e-03,3.027350255828255676e+00
4.554199926467757287e+00,1.890448079685660716e-03,-2.306327945701343030e+00
4.915423234161489852e+00,2.389687681059278999e-03,1.683948883342454295e+00
3.407107963072282253e+00,3.553207468026493929e-03,-1.782936518573530194e-02
3.158799600393100704e+00,3.127730886601878292e-03,2.348504794392523465e+00
2.339965289619884370e+00,1.956049912349729688e-03,2.090358640481915664e+00
2.337620919895442295e+00,3.828161350445489098e-03,1.585075102727385499e+00
3.704250734585501803e+00,2.527836540625817002e-03,3.028632909311965271e+00
4.030761514790965450e+00,1.460524231944809867e-03,-2.207959198736201056e+00
5.658769803678890042e+00,1.927323345592052905e-03,-4.489523448482461987e-01
2.667766762536677216e+00,2.179701916095647726e-03,-9.678937291966009937e-01
4.815802793108328039e+00,4.038330868825946648e-03,1.657999930112701747e+00
3.183315973831753354e+00,2.899293559318964243e-03,-9.103520987180409030e-01
4.269252558818921628e+00,2.160798276680339029e-03,-1.028250196362410218e+00
3.806170852635977653e+00,2.009497060788223693e-03,-6.126488136000562967e-01
3.763393527260242344e+00,3.121509286509115653e-03,4.552133310400208188e-01
3.427490514256446907e+00,1.843200292177777332e-03,-7.579274343433870520e-01
4.548040649818256398e+00,2.552813638275335494e-03,-2.109620165154812987e+00
2.891315399927966823e+00,2.761641930458579985e-03,1.989123274122472473e+00
2.684606078043086264e+00,3.808461894450896126e-03,2.668825501688875335e+00
6.607411567245500272e+00,1.278091815083892170e-03,-1.546403193288201638e+00
3.570107405678477619e+00,3.222888772203313587e-03,-2.749408358644074735e+00
3.700802855807107328e+00,3.020861571464000805e-03,-1.754353403284964363e+00
2.480940109391342130e+00,3.069148029900531979e-03,-7.896773250826991664e-01
2.986865508795334634e+00,2.289305888896651757e-03,1.000707675663989882e-01
3.240885207469530460e+00,3.852359455735883571e-03,2.851870992187587994e+00
2.447720296063641499e+00,3.155443908397299185e-03,1.428953991792899281e+00
4.935630331720059161e+00,2.471723016055123266e-03,2.707437952641692291e+00
4.251929004594527939e+00,3.135515632854367612e-03,-1.479488404518099598e+00
2.651069403554681791e+00,2.485297044901073771e-03,-1.543065180658045543e+00
5.770214332748365038e+00,3.543843191087815356e-03,3.971092067195591824e-02
