# freq,amp,phi
5.190188191483153801e+00,2.352980987294295973e-03,-1.024966236508680240e+00
5.901894320441607888e+00,1.308405314621296361e-03,3.056088820918889226e+00
6.126844194459168946e+00,3.662444462245261542e-03,6.394820607359528175e-01
6.863410704734883794e+00,1.418212299931668769e-03,-6.806726699929752655e-01
5.278253990718752675e+00,1.230220540527103513e-03,2.460756323063479911e-01
6.577112163819084145e+00,2.647703070184149673e-03,-7.066509024289180374e-02
4.509120500072913096e+00,2.074934476077549411e-03,-9.576573439509066255e-01
5.257174940452625123e+00,4.155666062977946343e-03,-2.348360057637768783e+00
5.726283823706141973e+00,1.308959589481945626e-03,1.117450834972146367e+00
4.811542347276284382e+00,2.484532979060641820e-03,2.718603236875901885e+00
8.369687941183251212e+00,1.929772030042045412e-03,1.240357995933694113e+00
5.881396700479490036e+00,2.710884966864492325e-03,1.176943861814583769e+00
5.249442432802394976e+00,1.595966015054709527e-03,2.071691925937079404e+00
4.587043433871364151e+00,4.034345896307630491e-03,-1.558076569812554268e-01
5.391888443366591233e+00,2.726656960483861761e-03,-3.608856916648233160e-01
7.067719890121721527e+00,2.761918050692508710e-03,-3.068093006700999492e+00
5.033251015673988249e+00,1.485135060915753619e-03,2.031665521438783095e+00
4.401699853120865313e+00,2.756320399606603487e-03,5.322419262189344025e-01
4.338041055636655763e+00,1.933185999109885995e-03,-7.630190909750824702e-01
5.741572213270822900e+00,3.491533041900622084e-03,2.523342589764133059e+00
4.149655151306741452e+00,1.798686513642587309e-03,-2.325406603298075581e+00
4.211883782224894013e+00,1.429339261140501541e-03,6.283977849647754965e-01
4.974899382111704682e+00,3.629932752525623623e-03,8.009606348676432397e-01
4.174974874458253993e+00,1.941322900267630075e-03,1.974800067949280979e+00
4.476690746507366647e+00,4.258207608288672869e-03,-2.017177443522957248e-01
6.735890641387351607e+00,1.528800593725431964e-03,7.377866223728752892e-01
4.681121633135820304e+00,1.798735051641874028e-03,2.629312876243073305e+00
4.253392376037753664e+00,1.414928261657610485e-03,-2.509181072114443189e+00
5.993754916661373500e+00,1.691624177298416479e-03,-2.933649344416704441e+00
6.334116699376819426e+00,1.803011280992016744e-03,3.068373441077448582e+00
4.969497264917593249e+00,3.344082641885634446e-03,2.647908761274511136e+00
4.815713561735552872e+00,2.250738196406464834e-03,-3.080796604817761075e+00
