0.000000000000000000e+00 9.749730004364199898e-01 -1.545840878485199663e-03
2.083333333333333218e-02 9.795422188032225641e-01 -1.010535845312287738e-03
4.166666666666666435e-02 9.935531235721888343e-01 -6.936406443249093241e-04
6.250000000000000000e-02 1.011034964138485925e+00 1.255446444020283988e-03
8.333333333333332871e-02 1.020777807419542826e+00 5.082087370122634036e-04
1.041666666666666574e-01 1.023994575031037302e+00 -9.988603644255859143e-04
1.250000000000000000e-01 1.011415708160186666e+00 3.399991285404394773e-04
1.458333333333333148e-01 9.856413392115328520e-01 -1.661256718222580483e-04
1.666666666666666574e-01 9.773139688217798993e-01 -1.509894702357608394e-03
1.875000000000000000e-01 9.816459357103024530e-01 -2.088815071012001777e-03
2.083333333333333148e-01 1.001830792559041505e+00 -7.349017775461035018e-04
2.291666666666666574e-01 1.019811844978801840e+00 5.731708115720108914e-04
2.500000000000000000e-01 1.011264909084513608e+00 3.388910839444385500e-04
2.708333333333333148e-01 9.937028875014297657e-01 3.347160693658426446e-04
2.916666666666666297e-01 9.795017490943536131e-01 -2.103122935661003341e-03
3.125000000000000000e-01 9.863495862728862695e-01 5.563317253464480222e-05
3.333333333333333148e-01 9.991537741507082737e-01 8.264267084835021223e-04
3.541666666666666297e-01 1.014545734491286266e+00 -2.105927878513284748e-03
3.750000000000000000e-01 1.023177506288264427e+00 -2.358414203254187381e-04
3.958333333333333148e-01 1.008141769519953934e+00 -1.990707334487409538e-04
4.166666666666666297e-01 9.953066601835615090e-01 2.208011136947657382e-03
4.375000000000000000e-01 9.826969924662093403e-01 -2.210442542825028433e-04
4.583333333333333148e-01 9.778740520910266243e-01 -7.203740597544234939e-04
4.791666666666666297e-01 9.892336625961690721e-01 -7.384192675245025836e-04
5.000000000000000000e-01 1.000582210391312010e+00 1.411097759113986126e-03
5.208333333333332593e-01 1.012246375800009757e+00 -7.689955067354131441e-04
5.416666666666666297e-01 1.015755892311923647e+00 2.621400492853150402e-04
5.625000000000000000e-01 1.007874257193547063e+00 7.619180679815905095e-04
5.833333333333332593e-01 1.006590612162677090e+00 -1.817082606284539312e-03
6.041666666666666297e-01 1.002236413860636555e+00 -4.646925412315582710e-04
6.250000000000000000e-01 9.988367194339623500e-01 6.116028898886294090e-04
6.458333333333332593e-01 9.855355619986818638e-01 1.462114057052882853e-03
6.666666666666666297e-01 9.803574085274309180e-01 1.900361716849242606e-04
6.875000000000000000e-01 9.829039503675375267e-01 -1.366509401891261282e-03
7.083333333333332593e-01 1.000596332988235249e+00 -1.144549490096475252e-03
7.291666666666666297e-01 1.014082356240556537e+00 -2.082188047916239560e-03
7.500000000000000000e-01 1.031144112213804531e+00 1.857885505576587848e-03
7.708333333333332593e-01 1.028606772668746450e+00 -1.266232119563289122e-03
7.916666666666666297e-01 1.004770285096129756e+00 2.756813798543780898e-03
8.125000000000000000e-01 9.829492644565059889e-01 -3.801391210954824782e-04
8.333333333333332593e-01 9.729697320357961754e-01 1.063013904871660479e-03
8.541666666666666297e-01 9.831736779214005351e-01 -7.535541489331929561e-04
8.750000000000000000e-01 9.950844135138784408e-01 -4.544669242807232424e-04
8.958333333333332593e-01 1.005253726172725903e+00 -2.432503454954461613e-03
9.166666666666666297e-01 1.015995935032434794e+00 1.834188091229441153e-03
9.375000000000000000e-01 1.012524364361706342e+00 -2.027843974535422614e-04
9.583333333333332593e-01 1.012084420201876611e+00 1.063434140585429837e-03
9.791666666666666297e-01 1.004572554096376358e+00 5.674931272283511956e-04
1.000000000000000000e+00 9.958537953408073129e-01 1.131212360291549996e-03
1.020833333333333259e+00 9.855793506658928615e-01 1.642970663693171926e-03
1.041666666666666519e+00 9.814922469252236326e-01 -1.539596655215139803e-03
1.062500000000000000e+00 9.891775640720832374e-01 -2.423575088051934095e-03
1.083333333333333259e+00 1.001785396645360260e+00 -1.307837861606731336e-03
1.104166666666666519e+00 1.014141455098820588e+00 -4.356688796971557270e-04
1.125000000000000000e+00 1.015948508708004683e+00 2.140998709406311765e-04
1.145833333333333259e+00 1.010378036112356437e+00 1.465400833696618851e-03
1.166666666666666519e+00 9.922020973328465887e-01 3.852390938883556428e-04
1.187500000000000000e+00 9.842449303246715298e-01 1.747356217013859396e-03
1.208333333333333259e+00 9.910731386853750546e-01 1.181931046106601390e-03
1.229166666666666519e+00 1.004087186430158818e+00 -6.483772370523262305e-04
1.250000000000000000e+00 1.021032110462354092e+00 -5.281461432855181701e-04
1.270833333333333259e+00 1.020056145846098605e+00 1.620882134926234170e-03
1.291666666666666519e+00 9.959543134312504042e-01 5.209650312881325364e-04
1.312500000000000000e+00 9.747686951881880946e-01 -5.326113567698650888e-05
1.333333333333333259e+00 9.638227845147738782e-01 1.783615409721245543e-03
1.354166666666666519e+00 9.875722435164946411e-01 1.834889626584873534e-03
1.375000000000000000e+00 1.019669490398614542e+00 1.539576783134438828e-04
