# freq,amp,phi
6.669214624529594460e+00,2.917312311463483940e-03,1.690357735361414093e+00
4.131766428112912948e+00,3.735842274979116369e-03,2.942763267069402389e+00
5.634931775670477094e+00,2.589722319990282566e-03,-8.443267210135676493e-01
5.107860351096768170e+00,1.956092083097070878e-03,3.723756069355390608e-01
6.568625851573946406e+00,4.621081934322499550e-03,-1.987944233190522825e+00
5.529410792283840692e+00,1.950482406480625978e-03,1.831825030809191901e+00
1.066165009517276374e+01,3.711426541123006954e-03,-3.860430119307478591e-02
7.638014803500034589e+00,3.563789291135798128e-03,-3.251755349108065296e-01
8.968806652271830160e+00,2.824616952373977703e-03,2.451062901984531806e+00
5.269657844972539529e+00,3.745656945646077922e-03,-1.830248212459894663e+00
3.353826174122345627e+00,1.866903982777113648e-03,-1.275369090915835724e+00
5.045245615558113350e+00,4.440323744030549337e-03,-1.395707563983398680e+00
9.984574560087040140e+00,3.142071414968835522e-03,6.956417138658910204e-01
5.196189295979714018e+00,2.628553566940932187e-03,-2.725518047484969841e+00
1.112483087769406787e+01,2.332049377626067670e-03,-4.636378909128602288e-04
9.461842318592426082e+00,5.590488876914092783e-03,-2.030413007851291418e+00
3.609667823200001457e+00,3.111571573497081029e-03,-2.304716754796036771e+00
8.672455855982009965e+00,5.114039101211670900e-03,1.431133738143606671e+00
7.589814518483750660e+00,2.057339727115661127e-03,7.748086467989767634e-01
3.728123230310594227e+00,4.969859343397873587e-03,2.356620605185253403e+00
2.802273330670716600e+00,1.672523133992183863e-03,-1.152460683185088097e+00
5.897973939194482540e+00,1.549441556423717357e-03,-7.654270422685565123e-01
1.139664338150113565e+01,3.505304947328796890e-03,-8.992372661230882969e-01
1.189821242906789500e+01,3.324748294479981832e-03,1.019673840094795558e+00
8.233588544441779788e+00,1.323887988990313192e-03,2.884398464837752307e+00
2.974978264195065947e+00,4.276665771159617740e-03,-2.628393542948542105e+00
3.239924532844833394e+00,1.970844056835188707e-03,1.487751161377993903e+00
6.754557939114132381e+00,5.484096144713076527e-03,6.363846387798575144e-01
7.940269587975935295e+00,4.201177561506804978e-03,-3.517761159313215202e-02
