# freq,amp,phi
4.039206051099856198e-01,1.644756630241340709e-03,2.117720010053684376e+00
6.066809623141199426e-01,2.327585096740811613e-03,2.692434057221389843e+00
1.619442036132699769e+00,1.166578397924413401e-03,-5.742096408543324593e-01
3.433603197730505041e+00,1.874917722293871665e-03,-2.020219586077990570e+00
5.579784431952247381e+00,1.801426742953798378e-03,-3.033534453478662130e+00
1.069395818540273435e+00,2.057882619441617385e-03,-1.140943629214401067e+00
1.845331477458108882e+00,2.558540288643155591e-03,1.216885796238575956e+00
1.922417125978039820e+00,1.565391827380353427e-03,9.621444155100835616e-01
3.324510272502551600e-01,2.795484170196119340e-03,-1.412575158987764423e+00
3.313071491397772128e-01,2.649267864336097775e-03,-1.273345119900990419e-01
5.934171104142722530e-01,4.254657272738671288e-03,2.196065716343207797e+00
1.152670918240035203e+00,1.665999272598549675e-03,-1.734110556619433918e+00
7.953850351664072393e-01,1.856351872151290865e-03,-7.025647912739829692e-02
2.895343739781373493e+00,3.259038501594003871e-03,9.962371641740075390e-01
1.516675557773258021e+00,2.621026558755675667e-03,2.877315146684847669e+00
1.648028038786072624e+00,2.396970731266786711e-03,8.309295107267766767e-01
3.214192766977496674e-01,2.203299988610243291e-03,1.719098035911946987e+00
3.598919499218779516e-01,1.559050105003990721e-03,1.342774942028388097e+00
4.963295733496122519e-01,1.870309732604636364e-03,4.573662779146436819e-01
2.784944586950617307e+00,1.589849039964900696e-03,-2.098573514908542492e+00
1.267707163754369759e+00,2.731386787377027871e-03,3.135810249926462845e-02
1.532414647795017348e+00,1.511790712273841739e-03,3.064017382181997817e+00
9.266200012005261222e-01,1.625101456391380090e-03,6.541140805654599433e-03
8.182754686413361567e-01,1.390119430283954290e-03,5.261316659151940023e-01
8.127977247175210973e-01,2.255554173637193058e-03,8.443646930944881390e-02
5.031363277715302118e+00,2.740658054092681272e-03,2.513610177781655963e+00
2.152909538963736047e+00,1.958445830747081000e-03,-2.413239586437549988e+00
1.372405401602825314e+00,1.752041207617235658e-03,1.890938956519946146e+00
6.173798522944415890e-01,1.522598969220913170e-03,-3.028999178681372140e+00
1.519200589783664401e-01,2.776967367225184266e-03,-2.025651005518501080e+00
3.053614890754078548e+00,2.380712544609288762e-03,2.528387747579899703e+00
5.633982909882802037e-01,3.064259458644117209e-03,-1.653740295017007478e+00
1.713466431236492671e+00,3.216090324253600974e-03,2.104900691299993021e+00
1.329201059857083589e+00,1.853171667087239859e-03,3.402693739155968622e-01
5.299347101019287187e+00,3.048541659968620650e-03,-2.914781737592318844e+00
5.531872949278582308e-01,2.694688629637261371e-03,1.121591300127853685e+00
6.865045239850886549e-01,1.680205846726251333e-03,2.145479447150709262e+00
6.783949043831870584e-01,1.571550570758398343e-03,3.105359873008670668e+00
9.537467756476336600e-02,1.623377737537063390e-03,7.184480219654321154e-01
2.741306756835239167e+00,1.734208428350244701e-03,-1.749576944735595774e-01
1.004944171383079787e+00,1.565616782563848935e-03,2.459722907315229357e+00
6.880931204009449464e-01,1.809071449246719889e-03,2.184650726268237975e+00
3.301541450870398187e+00,2.384060103519874442e-03,-8.807055044080525086e-01
3.208761861866166853e+00,2.449675398513134934e-03,2.312321971535836518e+00
