# freq,amp,phi
5.730782416974657956e+00,1.584663615383266524e-03,1.105644847357872607e+00
5.052445702310667031e+00,1.906891512413379491e-03,1.622306755238100529e+00
5.226115254917980124e+00,2.126676754168687657e-03,1.278803897986784399e+00
4.629575998186388652e+00,1.295172271427422889e-03,-7.576552851702267333e-01
5.884648585256122111e+00,1.995954337957767111e-03,-2.328577055018730579e+00
5.970745051407393866e+00,3.438421617847277779e-03,1.561843740998589247e+00
8.745239854566293047e+00,2.834857038707840407e-03,1.393990700984203635e+00
7.302673065201404690e+00,2.137503187437738306e-03,1.408572603090282094e+00
5.852365782947796191e+00,2.151261484124523254e-03,3.136058157399787660e+00
5.749397479827297985e+00,3.097468481252478763e-03,-1.673929492765212856e+00
5.688822054245441961e+00,3.395801040785326012e-03,1.072827772697450222e+00
7.264043134312235139e+00,1.829517139783419337e-03,-2.524414362142350932e+00
7.885521691438359682e+00,3.314520887769610048e-03,7.774923681906713568e-01
5.436719234642794163e+00,2.936750196772250528e-03,-1.350551746735163317e+00
6.410721293129138409e+00,2.248329394747370941e-03,2.370733406913888786e+00
6.209344877584598521e+00,2.911318566836713397e-03,-3.085766303499701380e+00
4.731805099369016610e+00,2.346769824917945002e-03,-1.565985946466013967e+00
5.645126973790414837e+00,1.522775005956093775e-03,7.461551364766694228e-01
6.265974422061566962e+00,2.712761388290605997e-03,-2.164419318705186335e+00
7.284615162069870919e+00,2.649442524998455416e-03,1.759363601645953068e+00
6.365320928174956094e+00,2.860066507928125425e-03,-2.982302790153669392e+00
5.274839641393199940e+00,1.516079187997274686e-03,-3.067804299747595387e+00
6.363447381130921343e+00,2.582585050114762255e-03,6.291031833645646110e-01
5.497864568086582970e+00,1.463922487978612909e-03,1.498567874241485853e+00
5.998641499187771231e+00,2.178147601114143773e-03,1.159842773764232504e-01
5.221127729020740738e+00,2.010619975799231296e-03,-1.088643815985614882e+00
5.298554686445764439e+00,1.779728064102026591e-03,-2.670781324879442309e+00
6.467243784836023579e+00,2.324190424798368640e-03,7.149392234074767316e-01
5.729953502022247847e+00,2.629658837420766407e-03,4.174390403279493178e-01
5.354659410528880059e+00,1.980699357537121265e-03,1.226398888023606304e+00
4.887441315305554035e+00,2.040137801501425152e-03,1.962349903538189722e+00
7.730600944368816840e+00,1.914983350306352378e-03,2.660488815155750864e+00
1.092917711887477950e+01,1.986294937666507367e-03,-2.286558649200978621e+00
6.696338596786530317e+00,2.577907637251291607e-03,-1.196666215713881654e+00
6.323480663865219675e+00,2.821028107807318358e-03,5.730121848123244099e-01
5.513964512870304091e+00,1.349143209051058062e-03,2.242593316299124062e+00
6.131245542982648900e+00,1.609247681613265460e-03,-5.093706393911907604e-01
7.830728794460149800e+00,3.515325164672305439e-03,2.339439515566859029e+00
5.401999927224585107e+00,1.828175698562905897e-03,2.022707227726271206e+00
5.483509326209929924e+00,2.020746707407589885e-03,-1.780985220454142537e+00
7.335594420030252749e+00,1.336601628501363995e-03,-3.747283464349897564e-01
7.383254052759152586e+00,1.505481126107385739e-03,3.049147617785377129e+00
6.254099706906252720e+00,3.847090847832062427e-03,-3.069609595520495393e+00
5.994958390283313676e+00,2.591088537598727325e-03,-1.316124885381016352e+00
6.324015167954493144e+00,2.656802934851554450e-03,-9.169794982252419402e-01
5.482405222585113869e+00,1.717808638769408383e-03,-1.136729747510246913e+00
5.818147953628549196e+00,1.326381259953608076e-03,-3.020335262603971671e+00
4.952477524664950614e+00,2.400253296198520334e-03,-1.080971036230548687e+00
5.206304088539856600e+00,2.019611463715835845e-03,-2.867268065877690120e+00
6.042413897699865366e+00,2.497142458914622821e-03,1.536605842132341415e+00
4.908481887887976569e+00,1.794993704415267372e-03,-3.066800208131969185e+00
6.352573712785693161e+00,2.648397772488199527e-03,-1.636341248757699152e+00
7.725437945886143964e+00,1.416434944255782341e-03,-2.105008142461072040e+00
6.690162655554336979e+00,1.174107548535897882e-03,6.099370520687523722e-01
6.113924965998424277e+00,2.680374521503142444e-03,2.918436114360422273e+00
5.652234710035441978e+00,2.604857161302005959e-03,2.899493038320339444e+00
5.584588288510232701e+00,2.170393969579307528e-03,-2.347784533511911409e+00
7.271019369220370621e+00,1.898556670094054275e-03,-2.061240314485851322e+00
4.925061909861869758e+00,2.338115112663246772e-03,-3.856413830575906587e-01
1.039215040404963375e+01,2.352248696183711733e-03,1.942777382799342867e+00
7.156256351926751691e+00,2.417985176514680576e-03,1.941933177651131714e+00
7.640659964105284807e+00,2.669898104684089932e-03,2.982261433992277055e-01
6.229737244919965278e+00,1.664506200927621388e-03,8.699079647564165185e-01
4.858676533270298137e+00,4.188146724504870390e-03,2.074614005021126140e+00
6.550645723572254830e+00,2.297567227630280436e-03,-4.845711712937035287e-01
6.858551586206230510e+00,2.061706815523745712e-03,-2.117220454713358624e+00
6.853545279766485088e+00,3.217745637693733909e-03,4.284525589292931258e-01
7.656431327367857698e+00,1.497701636355781591e-03,2.909099113269083325e+00
5.766812571477537119e+00,2.501631077970530026e-03,-1.788654599699847747e+00
