# freq,amp,phi
2.510234039763524105e+00,2.232495968206351170e-03,2.265407350015325783e+00
2.152750632185565394e+00,3.019607687828163890e-03,-7.896217576992468068e-01
3.431405877692842665e+00,1.845549345953797441e-03,1.917502124899947979e-01
2.301032370834777740e+00,3.270762164980988047e-03,2.236699951784228091e+00
3.292057040673794344e+00,3.588126884975728625e-03,2.117198152159596169e+00
1.066571886522526880e+00,2.593660861668227024e-03,-1.550513706477370190e+00
8.827772356304977031e-01,3.024007929629121943e-03,3.215708287496097384e-01
1.415091609701893072e+00,3.503209724015608068e-03,-1.566223096947236826e-01
9.296728933300029141e-01,2.306190352982101510e-03,-2.459929605054275825e+00
2.686583975018860926e+00,2.348873506750594198e-03,-5.675802730065915291e-01
1.038683551191578402e+00,3.913940876100426881e-03,-8.532602279128678191e-01
6.614415146130938616e+00,2.875810766674971250e-03,-9.549958441226666928e-01
3.082452986320645572e+00,2.036283983036227783e-03,1.022220863295714821e+00
2.530120255049709499e+00,1.891756153523313283e-03,9.364428578192836028e-01
5.786984885795271261e+00,3.489073683821499079e-03,-2.640143398421198384e+00
3.743149013289934324e+00,2.632703647677949160e-03,-7.948950011926054771e-01
1.448979991532907574e+00,2.136950150243917875e-03,2.741182809146503807e+00
2.958885641737158068e+00,1.908826313151480193e-03,1.876883426918206865e+00
4.860304741805065554e+00,1.229931403800194317e-03,-3.106558378837560142e+00
4.074208114573671935e+00,1.795509743394170044e-03,1.497037855833793785e-01
2.153717957768985336e+00,2.295339399954168282e-03,-9.262304450284890578e-01
1.862864378881262883e+00,3.561437239028115639e-03,-1.089866234596534866e+00
3.268658005360178809e+00,2.349818735844647413e-03,2.327180078233807237e+00
6.009735260287752290e+00,3.235817449625144615e-03,9.061032396705650527e-01
4.320471109448764224e+00,3.344742037486064107e-03,-2.227220601098194308e+00
2.380111073556666401e+00,1.089819950306044694e-03,-2.401756187955587762e+00
3.395740462151657812e+00,1.308075399705094883e-03,2.539413739534374770e+00
3.121367673214756167e+00,4.157463229141066495e-03,2.549306629184648898e+00
2.881990778644112794e+00,2.038577238764078137e-03,-2.395703222376293962e+00
5.544613105715704648e+00,2.695781474057495474e-03,-6.178444671843532632e-01
3.700860040627625303e+00,1.225086808203610603e-03,1.461814373379592524e+00
1.594646781188641338e+00,1.413374343127322789e-03,3.041479293940899886e+00
3.986689422444196662e+00,1.228380593697830318e-03,2.780181221862349616e+00
2.571336728618432321e+00,2.652745569790467169e-03,2.519872340225052021e+00
3.338542796902999488e+00,2.339431388845043293e-03,-1.992749358858395548e+00
2.871062851505771896e+00,2.640591682999653220e-03,-6.862614565307501024e-01
3.618447614191109274e+00,2.567301211917040037e-03,-7.940557268853911665e-01
1.799594009889062374e+00,2.704417807701605878e-03,-1.334801143992499606e+00
2.323672339427319322e+00,1.623111366294492132e-03,1.603081131455913244e+00
4.814112143726469561e+00,3.237546973924267622e-03,-2.262375724417463818e+00
4.161810481035045584e+00,2.710051946238889974e-03,-3.121130678578231787e+00
2.239047880180799144e+00,2.656270831494739887e-03,-1.919086422533725411e+00
3.492989842905962039e+00,2.647873056564786082e-03,1.609748444705810577e+00
3.785011428219527962e-01,1.615621781757316678e-03,-2.657783197617403559e+00
6.794958166426512847e+00,1.837745560749032281e-03,1.717380983080801116e+00
2.219171662137816359e+00,3.246625640468879699e-03,1.227633753792680693e+00
4.002012269572536418e+00,4.328441610165148154e-03,1.135500716358111006e-01
1.645121499259985409e+00,5.191082923687770009e-03,-1.650646903504840113e+00
5.321717225290943709e+00,3.478910092984853313e-03,-7.435454900089628616e-01
1.273446794600782583e+00,2.757393749073282913e-03,5.383207746211149392e-01
3.926729184149416074e+00,1.352085368320786896e-03,-2.607995129428830161e+00
8.078743939253294482e-01,1.379234459495235496e-03,2.314002858059351908e+00
5.056236048277695794e+00,1.982232790058955328e-03,4.789952704575717313e-01
6.932503630957148388e+00,2.324749628602574593e-03,-2.029992163931028770e+00
1.009525449665302332e+00,2.439429757087265178e-03,-2.980000315621651463e+00
1.601203259243252131e+00,2.463390236608470861e-03,2.304010532316275395e+00
6.925402336569079775e-01,3.846648494873861762e-03,2.774855551994784619e+00
1.925197869352832658e+00,1.842490271066195978e-03,-1.224144005341854413e+00
6.135847925047968054e+00,1.142916745461382408e-03,1.571768616955219855e+00
2.296916708893882664e+00,1.171826790957510803e-03,1.142386989658541019e+00
3.069156381463714833e+00,3.714285512122191338e-03,-2.141835687518907072e-01
3.337258105225784366e+00,2.900714392403601783e-03,1.376709276880571764e+00
4.329713591221986846e+00,2.000382528296508304e-03,9.691790064211946998e-02
2.065313741460093944e+00,1.893280572669654108e-03,-2.671897857176758873e+00
3.027810617556556116e-01,2.680402040189144679e-03,3.941777184699351011e-01
