# freq,amp,phi
3.423969709121748028e+00,4.225316423372288410e-03,1.663606054216479002e+00
3.825803907968626127e+00,4.008946870216478081e-03,4.412429870842946578e-01
3.359591435827343542e+00,2.724782945312929743e-03,2.303297046132862569e+00
3.644766602835541214e+00,2.929244090097776147e-03,1.336028214217669152e+00
3.862881923932830475e+00,3.357779113286865971e-03,3.051218526702162315e+00
6.497484882842866405e+00,2.305817528085027900e-03,2.407079239967273132e+00
3.221070157530789402e+00,3.462226283586309489e-03,2.928188426015138290e+00
5.908001949267450925e+00,2.321440101300719684e-03,-8.118858116211566944e-01
3.676852526779482488e+00,2.834056868028573661e-03,1.291070618278042481e+00
3.296685453975966240e+00,2.722615384927335510e-03,2.592119255402762334e+00
4.811336282394859332e+00,3.385693652579450062e-03,2.123898343933949384e+00
3.226488236777255381e+00,4.246446478663800511e-03,-2.688156794375482050e+00
4.697133073404234693e+00,3.420842655846403554e-03,1.855963977972111323e+00
3.462001751620200185e+00,2.859112936314377185e-03,2.133651176808307959e+00
3.276850692724174952e+00,3.026862838804771690e-03,6.639745684226547873e-01
3.867531776072837157e+00,4.529923583324374850e-03,1.493111461805374240e+00
5.424297005395313676e+00,2.479265666267550707e-03,7.652973346697651280e-01
4.464942588502873733e+00,2.836554588034847623e-03,2.412429282018981880e+00
5.551613512403310580e+00,3.683010366493872159e-03,2.334768781392562609e+00
4.073045553537690822e+00,3.512304760607109794e-03,-4.181294552920213903e-01
4.068981926380772940e+00,3.700230176089334619e-03,3.494018661436628648e-01
5.195514225483893078e+00,3.290829140645235365e-03,-4.602906329286535758e-01
5.373916013582514140e+00,3.252423891707716293e-03,3.006729929876367002e+00
3.229035786421632359e+00,2.494326523729568229e-03,3.249293720127295337e-01
4.292449973650830586e+00,3.059765796679114920e-03,-3.048744442154386114e+00
3.978817617061414680e+00,2.563361703697507061e-03,-2.500859522864798734e+00
3.681488648415778719e+00,2.917359298556704977e-03,-3.020703530409775350e+00
3.083612392232816912e+00,2.770249118608781886e-03,1.971904789599530083e+00
3.001697225990930029e+00,4.254987499231654285e-03,-1.984944049154921064e+00
5.293612923303222750e+00,3.315535259364526914e-03,6.136113258468034459e-01
3.884755974630497377e+00,2.161863240595902121e-03,-5.197883274939365528e-01
4.020844185913832192e+00,3.112427539912810716e-03,2.235769366422102777e+00
2.944932757160173775e+00,2.273737985064459323e-03,-5.299241495391138201e-01
4.125737999701962089e+00,3.614059911509060266e-03,3.068719121342118328e-01
4.527837162034250795e+00,3.260906313362445415e-03,-1.599750056696106038e+00
4.400501459538672222e+00,2.908851633608857713e-03,-2.950351776481766386e+00
3.887218627796144244e+00,4.557578507872589099e-03,2.004671254837480099e-01
3.113237210034998537e+00,3.602259801489531010e-03,1.636507078366010504e+00
3.795781748869631045e+00,2.876384975401297117e-03,-1.120128717108852978e+00
3.975634883759112448e+00,3.054750065517644435e-03,6.313884695390141744e-01
3.544349225316962837e+00,3.038706394533278836e-03,-3.209683513718215586e-01
3.421719910372774009e+00,2.767326082466974296e-03,2.332620814659016162e+00
4.461044993870913800e+00,2.762529508069894429e-03,-5.998448829221891820e-01
3.405122222519191943e+00,2.010105891303784996e-03,1.386431097266329182e+00
3.023146777893415571e+00,5.775819847954376599e-03,-7.505217310456830937e-01
3.342195827957430421e+00,2.215250058043892814e-03,-2.636035193355283024e+00
5.886630171961284574e+00,3.242344134353639194e-03,-1.559272724683074873e+00
4.071610751470160494e+00,3.950195055833528868e-03,-5.630098795319948835e-01
4.190827964022860286e+00,2.222565977175246232e-03,1.943080190683303066e+00
3.444329658867141042e+00,2.584449940103113793e-03,-5.220139280039601815e-01
3.820422851053924873e+00,3.444866946003838186e-03,2.984349862111080220e+00
3.838596842932624043e+00,2.782186644708824382e-03,5.622041933979451400e-01
4.422755925618839790e+00,2.547859709473753592e-03,1.135873574706422140e+00
3.955441603983598675e+00,3.619604219328481382e-03,-1.142059074503846583e+00
5.126751751923264599e+00,2.357451883575408143e-03,-1.114608785695027748e+00
3.347978394927980883e+00,2.194917609687996492e-03,-2.235424948654835209e+00
4.335232606031235392e+00,3.459249502717388729e-03,2.373061384583269984e+00
2.934934802758753847e+00,3.938662994750576074e-03,4.955455576250993310e-01
3.062245386260475044e+00,3.056862751250507583e-03,8.009317749235678185e-01
4.225602030589649338e+00,3.405819057017576458e-03,-1.495656879962891983e+00
3.891657347259040112e+00,4.024960851435689484e-03,2.112848290908084792e-01
3.276847080056562334e+00,2.670502442258068220e-03,2.003451832951156142e+00
3.487249324883447077e+00,2.721248343059626609e-03,1.551611644281234881e+00
4.993171572506957645e+00,2.982921578541583053e-03,-2.175363191312651434e+00
4.917908564023968587e+00,1.872723512587555050e-03,-1.917027020244028712e-01
4.318629086531776018e+00,2.951643109277234719e-03,-2.603022488076419894e+00
5.189658310768960447e+00,4.531750191439017604e-03,-2.941023782759744076e+00
4.801683900045713216e+00,3.782642581956656598e-03,-1.673508841791684798e+00
3.171294806506502972e+00,4.749705585664052744e-03,-2.454414629334537690e+00
4.328445897986243018e+00,2.641047633036437171e-03,-1.132439085724806560e+00
4.072780852792985407e+00,2.673709383648185077e-03,-4.417435045490787360e-01
3.464301521212814983e+00,2.061586442686671843e-03,-2.865827408813093058e-01
5.273776813619288184e+00,2.801175273142763548e-03,9.010406264939900822e-01
3.756526714235255415e+00,2.646109687109213498e-03,-1.706392932932224049e+00
3.834761914512059722e+00,3.491020993742184955e-03,7.074798588143718092e-01
3.637698493133760813e+00,3.572089655412909355e-03,-9.999182335905456576e-01
3.821603086797854765e+00,2.760859496181625357e-03,9.558207330060408680e-02
3.166803562536105066e+00,3.446828845101252738e-03,2.292042119958910718e+00
3.935714824372178455e+00,2.985099774015993399e-03,5.155210729865369323e-01
3.862971372889584476e+00,2.720627654352746234e-03,-1.876452708459265928e+00
4.405078539559821316e+00,2.557466923327210255e-03,7.405639195959685672e-01
