# freq,amp,phi
6.221381591799309163e+00,2.403044616656825443e-03,-5.082326008799533668e-01
7.674555189196146543e+00,3.345238202304578849e-03,-2.850747063979217621e-01
5.861921177492996904e+00,2.477758767643558138e-03,1.995097093249524001e+00
6.507707450777882485e+00,3.221881561443571979e-03,-2.736368464019846236e+00
5.626020158232967638e+00,3.465521277324398741e-03,-6.924999253609565031e-02
4.209081433646249870e+00,2.342743841142921370e-03,-2.227109773790480585e+00
5.592207622002094425e+00,2.122037932182546660e-03,1.676714538033422741e+00
5.576783165572129164e+00,3.679640001258608750e-03,-1.690812146413916306e+00
6.608755588377425383e+00,2.098454844664054877e-03,1.344346317971130134e+00
4.680144795436196326e+00,4.157185985220974989e-03,6.925551868230117591e-02
5.157523459614511196e+00,2.346700536533108047e-03,-2.473166157431316847e+00
7.259719437191293423e+00,2.284223019566707352e-03,3.111338409973001262e+00
5.150728957933285557e+00,2.417301240837639933e-03,2.493805837225502309e+00
6.844908496903581607e+00,2.681816168805373386e-03,1.288242758919100339e-02
4.631110094571297964e+00,4.557977387602826086e-03,2.696860326736597813e+00
4.756013609579078150e+00,3.756728363769380914e-03,3.065367792503993272e+00
4.770377305476480423e+00,3.218896495840806084e-03,2.770629491710518977e-02
5.405123245700636403e+00,2.598217477663733975e-03,6.820761508287604968e-01
4.910777978871713856e+00,2.303201169997790530e-03,-4.124806250752510728e-01
4.496761881597925559e+00,2.515601014419305715e-03,2.093737073642397917e+00
8.750534663667298929e+00,3.120989459592321026e-03,-2.864988529916081994e+00
5.623141706310442522e+00,3.561023457698732179e-03,-2.257628141029920599e+00
7.634044247832218133e+00,2.326853657971768470e-03,6.441895405409674424e-01
5.966211032326446784e+00,2.741058919545765263e-03,-1.459566993854945149e+00
4.850894307437462416e+00,2.380741334153486152e-03,2.866737196799533649e+00
7.015109017142860282e+00,2.370151718119334425e-03,4.248444127701067607e-01
5.677108861252780692e+00,3.417597862071319360e-03,-7.310943171132273655e-01
4.940287336493686787e+00,1.894477536878177645e-03,1.239298205563981625e+00
6.596360672495613642e+00,3.239257905608581341e-03,2.166337798601555065e+00
6.433813722935575186e+00,2.878298245968152584e-03,1.470312604553197566e+00
8.925671084599045457e+00,2.434251836401193220e-03,1.752194802802039320e+00
4.740769011927541854e+00,2.499961305239943761e-03,-1.567481594567597281e+00
5.450597012388001872e+00,4.062408829986832726e-03,1.901199925324322137e+00
7.658288861901766609e+00,2.535667149650775408e-03,1.441096609475573942e+00
4.667095012603017956e+00,2.376475004877263379e-03,1.116685874253853683e+00
5.422286841384478251e+00,2.311430106849120866e-03,-1.341268538896040807e+00
5.153691803901941704e+00,2.565860811378097191e-03,-2.550265385901748338e+00
5.191840800172408343e+00,2.345739802316241553e-03,1.586481581410591701e+00
5.085965834097497584e+00,2.552796546812942553e-03,1.703625769569133475e+00
4.584096813231258949e+00,3.255181496204423257e-03,-2.749177521223505671e+00
5.923509897833096005e+00,3.305370550657948242e-03,8.136593252682549071e-01
4.626331994915020118e+00,3.480647967862616782e-03,-2.069768908085181991e+00
5.954087154782270019e+00,3.409906589174776983e-03,-1.622081193863845083e+00
6.082429050987185448e+00,3.135623946988568000e-03,-2.444933704587057388e+00
6.015663366838199799e+00,2.230301655081231085e-03,1.515857728718446040e-01
5.548445404443666185e+00,2.969948281528257336e-03,1.627376818735830177e+00
5.136119942834787899e+00,2.287536165522009463e-03,-1.760654414427746062e+00
4.775369826059682410e+00,2.289705840387021209e-03,2.257347426772471799e+00
7.176713536950938277e+00,2.715157067283310161e-03,-1.292011716912099484e+00
6.618134581085796775e+00,2.431905311248535890e-03,3.090916761715376104e+00
6.207149564942452180e+00,2.141936613170752988e-03,4.705816590293041557e-01
7.211479340499145962e+00,2.328276968652692128e-03,-2.350357961619244485e+00
5.673746936312245026e+00,2.949275500678463433e-03,-2.870612993305304617e+00
4.698638471747420553e+00,2.896977135547706972e-03,2.773610169033236872e+00
5.885922068150397202e+00,1.814265256421192241e-03,1.032890045505692633e+00
4.599160726815398448e+00,2.573805643300342439e-03,1.016175494398289025e+00
4.554928489811793213e+00,3.536127954519846430e-03,5.740331904049797984e-01
6.342969450443448842e+00,2.546416835120437778e-03,-1.759337726721222461e+00
5.531617443787671284e+00,1.647358130894316895e-03,-3.524779474493833220e-01
4.830830164660130599e+00,3.591352482260016122e-03,-2.251244198045982969e+00
4.591033821478841759e+00,2.047911742630939731e-03,1.083916605615337758e+00
4.551662616932809158e+00,2.001459059612160397e-03,-1.829235693156667786e+00
7.817227592169286865e+00,2.076852611140986467e-03,3.134124552768891014e+00
4.148349927797748471e+00,2.430458587745082562e-03,-2.233628161498762310e+00
7.155256567525000833e+00,2.588776414788403375e-03,8.661610981798091302e-01
6.577375156232410092e+00,3.311332368488266974e-03,-2.683823975680720952e+00
5.401768100080980517e+00,2.671125592504750880e-03,1.608375480925497314e+00
5.715211576718644437e+00,2.222746398506316758e-03,-2.745588324957104920e+00
4.976209755772782017e+00,2.884636924542227816e-03,1.373599132079614371e+00
