# freq,amp,phi
7.162997354805944461e+00,2.907888935133999282e-03,-2.810435739473991834e+00
4.357375715507286529e+00,2.983117281916612858e-03,6.367274607835833322e-01
5.093875539928728990e+00,2.854463252767806478e-03,2.272609948598189433e+00
4.424054367615930516e+00,3.084846394933787525e-03,1.348511723972130483e+00
3.963329851422749961e+00,3.304859860549459651e-03,6.606507931994443084e-02
8.834801137898898205e+00,4.654581585947077833e-03,-4.733028560345000635e-01
4.088956926132544467e+00,4.272358511371169773e-03,-2.352157618688131002e-01
3.873275278470483585e+00,4.129286443703746728e-03,8.409732712926270004e-01
8.530109580033839123e+00,3.867616454995934094e-03,1.499199891635262460e+00
7.097191493230861070e+00,5.232285218390965616e-03,2.737561681878299957e+00
3.525687374655610995e+00,4.817337239498051260e-03,3.930179958468760226e-01
4.572643148324453399e+00,4.874884277722865006e-03,8.413752589515444136e-01
5.000382884204979561e+00,4.278375864843701054e-03,2.041566762578058025e+00
6.352819471237597604e+00,3.280220987778342118e-03,-1.601883511595052489e-01
3.777941087956227406e+00,3.197514603109641480e-03,-1.182393313037577443e-02
7.418555569693751295e+00,3.237522209616457061e-03,8.643220744355124552e-01
5.302419261662819849e+00,3.341909303040120887e-03,5.500661268188533626e-01
4.015291923501134619e+00,4.479581304219278949e-03,-2.982082556260587491e+00
3.644428809079021558e+00,3.756293722887504589e-03,-2.768690366754428922e+00
8.859080959737539729e+00,2.713999634622268724e-03,1.747225748373937293e+00
4.931146413763676684e+00,2.762180470607493877e-03,-2.458766230410324383e+00
8.588113277997882378e+00,2.254377488282076781e-03,2.569597605355256498e+00
5.547084514894546459e+00,3.890383316634151920e-03,1.008965362072260952e+00
6.738559291506662774e+00,3.219091426686171951e-03,-2.864905728631964799e+00
4.294412967923019409e+00,2.237519832506887525e-03,4.379655038884457952e-01
6.051489121383449188e+00,3.283094999152274228e-03,1.306649258257657209e+00
5.195076026985846696e+00,3.929708457738033747e-03,-2.712483139156433243e+00
3.734753490708009771e+00,3.985453880311330688e-03,-6.809369166804084550e-01
3.772844754614216978e+00,5.384351906398665219e-03,-1.672093446903073044e+00
4.659366577361000239e+00,2.619136719376688200e-03,2.519525996078225916e+00
6.695787426510252160e+00,3.908197567486669174e-03,2.977274377542799222e+00
3.248420910261262673e+00,3.530566330175038958e-03,2.801504641545255581e+00
6.960813363571327628e+00,4.453380516866882466e-03,4.897713523916222833e-01
3.488843380244765591e+00,2.151184165723463160e-03,-1.947387888896412234e+00
8.808181748833060709e+00,5.318525288508187121e-03,1.242520614781838617e+00
5.701656131709781583e+00,2.247396773039194318e-03,1.793845942263597060e+00
9.477847742732649294e+00,2.867174065803013323e-03,-2.203273686333826920e+00
4.305183048101330456e+00,2.299012484150226437e-03,8.054008935275662751e-01
3.925278180590940025e+00,2.420600686922794870e-03,5.462282843365002805e-01
6.369606860680617544e+00,4.044239399103886912e-03,-1.138657062566331923e+00
6.808342132479907605e+00,3.839883819969161245e-03,-2.695772151337856304e+00
5.676167417747922883e+00,3.799378248295691256e-03,6.354570886338843927e-01
9.064199239139425046e+00,4.256191346581094867e-03,2.380595437400754300e+00
4.247934775405665775e+00,3.503238855821421641e-03,-2.327813049999158057e+00
4.558821923945252763e+00,3.961329048060032929e-03,2.012743989498986252e+00
5.109691625382425606e+00,3.571056584650193245e-03,-2.379910103388594766e+00
5.374032261406020083e+00,1.861855626929918937e-03,-2.733245973780856097e+00
6.786275413458239925e+00,2.980754007320072889e-03,2.292395500032443856e+00
7.621234048875546563e+00,2.647533462197860371e-03,6.321510843327722284e-01
6.271166857453799537e+00,2.761347443276791509e-03,7.538081013716411150e-01
4.579764903853286384e+00,2.455536017196188834e-03,2.015065479389448022e+00
1.024885020560967419e+01,3.763591676984822526e-03,-5.861107819752793269e-01
4.070529109006060686e+00,2.996312441957740911e-03,2.666195401984158053e+00
4.618541012584397976e+00,3.219092041107115762e-03,3.038768040802625414e+00
4.053784341170468153e+00,2.535912454663049806e-03,1.364922093130878089e+00
