# freq,amp,phi
4.442471153582287613e+00,3.795898128693834910e-03,1.649180936042423440e+00
3.931645029096104693e+00,5.415971423630813915e-03,-2.550803054266189918e+00
5.150656357606228752e+00,2.658854717613106516e-03,1.631656383021013568e+00
6.356891813775574107e+00,2.086481069109787610e-03,-1.494160574673889963e+00
5.997995445557608107e+00,1.986839534848563234e-03,-1.048456638589746248e+00
5.053447571165373908e+00,4.151054614385460417e-03,-5.319163709327501266e-02
3.956304209950588291e+00,1.662975376021012417e-03,-1.994770899881346704e+00
5.233164511507919947e+00,2.488811486776294248e-03,1.151293051790891475e+00
4.509584417652706456e+00,3.249127814208512335e-03,-1.569342924502090675e-01
4.137175173536184580e+00,4.706218579956322409e-03,1.836952459851326935e+00
4.853309218681348014e+00,5.025368172540531884e-03,3.768412625214967449e-02
4.132719085268704795e+00,2.644333535271874581e-03,1.844475136635341350e+00
3.925296189330711893e+00,4.909762114927127517e-03,1.744289697345001500e+00
3.798749556987178533e+00,3.823396806235437526e-03,2.544997848561819431e+00
6.200865058103312677e+00,4.445395925817962647e-03,2.203550074434141415e+00
6.367059918707488109e+00,3.412165230645490543e-03,-2.284801573640650396e+00
4.642810645969737138e+00,4.744206805037080345e-03,-1.151841736929642979e+00
9.551350965958755879e+00,3.489744196638126274e-03,-1.637313461007439130e-01
5.261617548184851501e+00,3.704509853236646194e-03,2.527436077270748704e+00
3.354535406890073457e+00,5.579744970266233006e-03,1.501575631416223189e-01
4.712868244605057377e+00,3.171869235117657886e-03,6.452066122927502256e-01
7.779622069969157394e+00,5.069268980034976821e-03,-2.187472924588543588e+00
5.942258921661017546e+00,3.238295551404692281e-03,1.058298245904061297e+00
4.089350065735310125e+00,4.235909307939390508e-03,1.288314914879289397e+00
3.720267309634737174e+00,5.477066386429132669e-03,-2.364480774029408039e+00
4.609816775001772449e+00,3.165966401746748808e-03,5.864325391886238137e-01
4.312809687948456094e+00,4.611022342753036234e-03,-2.058540312589678400e-01
7.054016999003765775e+00,3.624399092068601377e-03,-1.752993169057593281e+00
5.134752399287068059e+00,3.502460344747829885e-03,-1.303529411578030484e-01
5.315320456035089514e+00,2.466717473334552324e-03,-2.429280961585561727e+00
6.951909395127975344e+00,3.035748439055293429e-03,-3.092123902522974976e+00
4.640967155242194053e+00,4.867767448615535619e-03,1.926304360610997080e+00
3.797775717731383338e+00,5.488318326764084383e-03,-4.630253134031367956e-01
4.594803339972422407e+00,2.589390514909189513e-03,-1.302756874414656263e+00
4.810409228051709007e+00,3.126582542965791398e-03,2.395241042393511322e+00
6.445054901091350708e+00,3.730837226651870751e-03,2.295334805326889160e+00
4.763790246588801125e+00,4.033413346299355093e-03,-2.550245915240667571e+00
5.923797869143893280e+00,3.927370566208613321e-03,1.960565277211015811e+00
5.838392257969596599e+00,4.346264480602936645e-03,7.111770621722137697e-01
4.033454453201591683e+00,2.636030883485661943e-03,1.544482239855497596e+00
5.162874122683406952e+00,3.184990724252322134e-03,-1.601012407472613308e+00
5.949458590227582278e+00,3.976864396738415651e-03,-9.805289361347391264e-02
5.039739855767811250e+00,3.259242427349380578e-03,-3.092228835331573666e+00
4.385465192370160636e+00,4.742008638075089107e-03,-2.514334309215872310e+00
