# freq,amp,phi
2.433448696365576147e+00,2.607354433822834522e-03,1.377067192500647685e+00
4.346738499820636648e+00,3.221797867647021273e-03,-2.630636089033185687e+00
3.294074828991119919e+00,3.791003546470468957e-03,-8.805241017662437386e-01
3.221266370701358461e+00,3.986912993783314763e-03,3.423848996625213914e-01
2.181044125215966467e+00,3.069323318527439771e-03,-2.428809377278368764e+00
2.069902466605940461e+00,1.947828221034906496e-03,1.108042431540745554e-01
8.100763395293798297e+00,3.552303917600855253e-03,1.499457615437090219e+00
1.863760346662279188e+00,3.474799075684482756e-03,1.185245620053168025e+00
3.282774204412674202e+00,3.365419384152419646e-03,-2.885601234380073432e+00
1.860957243057226096e+00,3.412656597899598344e-03,-4.233226315402593976e-01
3.245229776789754439e+00,2.266443429109627102e-03,1.511982009373184610e+00
1.747099507425453169e+00,3.142755323717843011e-03,-2.540344481613387995e+00
2.740163274065375631e+00,2.863758609979649358e-03,-2.070043464882914463e+00
2.911754104076597738e+00,3.865263354512225857e-03,-8.921009970257176569e-01
2.380748663558219569e+00,2.876150158861181215e-03,1.193669615621264057e+00
4.182141354091175600e+00,2.604568709315213150e-03,-8.048864686252099609e-01
3.701614294565423791e+00,3.333423372128051752e-03,9.285743160816606334e-01
3.497073801076189259e+00,5.406109851024445447e-03,9.448834351454555858e-01
4.142966742529002211e+00,3.000067033743321863e-03,3.011039850915826044e+00
2.013879949583519569e+00,2.756012076326614692e-03,-2.879285592603300081e+00
4.173062407341431523e+00,2.515983652959620249e-03,5.344860953563879136e-01
1.834165115925233902e+00,3.092861326483261133e-03,-2.588459660898828396e+00
1.988723759381554324e+00,2.668897466734368538e-03,1.190519737021801916e+00
2.774018663889657788e+00,4.364331503840777199e-03,-9.898327231082029165e-01
2.312291699043784732e+00,2.027173579618528690e-03,2.137032135025656032e+00
3.454097431940603702e+00,2.310793013323417244e-03,-5.828045704182995834e-01
3.241797723951159949e+00,3.493329568158395210e-03,-2.425739682985621926e+00
2.128182458921960674e+00,2.661239492395765793e-03,1.915353751975195529e+00
5.889780859242551792e+00,3.238924390303189738e-03,-1.524875414857579825e+00
3.255337936955201350e+00,3.386276222611370006e-03,1.542476203116060596e+00
3.937573549602188638e+00,3.297448157731548007e-03,2.954557952937261867e+00
1.633872659138319028e+00,1.870096975340875033e-03,-2.957237954075621733e+00
4.746196167266488075e+00,2.971590017813467363e-03,-2.090895794610639680e+00
1.587849078143387604e+00,2.518463917635486993e-03,-1.977367002342449886e+00
5.079189782542568032e+00,2.939969718988238480e-03,2.639866225242171183e+00
3.401149728391555271e+00,2.826503046314522271e-03,-3.141033829189754378e+00
3.926928239042350111e+00,2.731883326235422411e-03,-2.802035688680363901e+00
4.428173342034843252e+00,3.342791137325598280e-03,-8.559610803937229839e-01
2.181942393595443619e+00,2.992690497341356139e-03,-2.886764807336687610e+00
