# freq,amp,phi
6.365436436495992112e+00,2.832303296521543421e-03,3.051058345599534150e+00
3.642766648311864586e+00,2.933994643414658890e-03,1.340340646559946336e+00
4.806753365034259318e+00,1.151577486029884724e-03,1.038644778107005173e+00
3.557263127269440162e+00,1.728222647059658203e-03,-3.090816836381622856e+00
2.988865863312470950e+00,3.254009150260327166e-03,2.192648121123092153e+00
5.051386898025482353e+00,2.175016443923840498e-03,-1.070432445817148803e+00
3.309972521234219034e+00,1.834257438837864213e-03,-3.084499849467157162e-01
2.688536909434705802e+00,2.550089244254300988e-03,2.681050420830366043e+00
3.012927103181822108e+00,2.486003452266108762e-03,-3.563535529357686471e-01
7.033428426196405070e+00,1.563398731747107917e-03,2.478722149029938926e+00
7.507457887786976869e+00,2.086872618035789679e-03,2.295593834210488460e+00
3.488528659445693680e+00,2.064294008429808439e-03,2.990538942166112157e-01
2.598397819644937989e+00,2.215441020354409415e-03,-2.874434157373924048e+00
3.029515737062446590e+00,2.916179415376049609e-03,8.414703649645933758e-01
2.527896894980929066e+00,1.878780538098304663e-03,1.877389120974015668e+00
4.923383264146374394e+00,1.678664034370688871e-03,2.870996905744808814e+00
4.690890303065408773e+00,2.104376210862086288e-03,-1.520220633864457715e+00
5.956336633288390914e+00,1.418625418134696970e-03,-5.502594165739664867e-01
3.133457287376822720e+00,2.934263230704445887e-03,-1.943987336141068001e+00
3.118589532362105565e+00,2.688158864615453406e-03,2.733126457691014366e+00
4.073306794672935993e+00,2.755195446169758904e-03,-9.502948165851465845e-01
2.898001551174144375e+00,1.650351361572112950e-03,1.076603317050385478e+00
8.290910463770513772e+00,4.067978075822873893e-03,7.773894910951417714e-01
3.610465958578878976e+00,2.769303534996620658e-03,1.233378224336401097e-01
5.153074315341791944e+00,1.622934558453037425e-03,1.661598265651318407e-01
4.115178907393495678e+00,2.993725405720275116e-03,2.802025546897378483e+00
3.823057494882752483e+00,1.462253829753305725e-03,2.454895587323912665e+00
4.098234503125174122e+00,2.443391185010111884e-03,6.939495938578810197e-02
2.724525314391428754e+00,1.214797321058913712e-03,-2.578018654659566256e+00
3.199815419897859670e+00,2.177453167317185915e-03,2.212416385829824250e+00
7.201362780375934136e+00,3.281685898717815776e-03,8.578030162676562043e-01
5.494997284285030759e+00,1.884746621847560718e-03,-1.416303029514997203e+00
3.488671376152018500e+00,1.616786302122591749e-03,8.422122785363206354e-01
2.819583237527005792e+00,1.041892098457668876e-03,2.529985312576280343e+00
4.772461099963640763e+00,1.937375019634898169e-03,-8.313088114573239373e-01
3.441153636724871845e+00,2.349455533520997640e-03,-3.006571157237463154e-01
7.305539118397367915e+00,1.932857967434066081e-03,-2.921493888914920234e+00
5.342147040627082788e+00,1.535736108625747939e-03,-5.008393183146564454e-02
4.355307329656460169e+00,2.852703109517847752e-03,-9.391572118196953589e-01
3.694086131163992981e+00,1.858057326523026697e-03,9.833577223749232488e-01
6.180131831376590057e+00,2.133247954442512011e-03,-1.633038531306554075e+00
2.413327843329498013e+00,2.616848234782045979e-03,1.833458901142654085e+00
3.117978046744129372e+00,2.857238825848238545e-03,-2.544854291404782032e+00
4.427809590879526525e+00,2.912075128549262461e-03,1.254873122848313649e+00
3.888427144988344963e+00,2.731477416661267938e-03,-1.198834199934941225e+00
3.002179358319898128e+00,1.191693659684453727e-03,-1.557985050004290217e+00
6.603750234068558100e+00,1.149054023779047572e-03,1.878373474167256418e+00
6.467757157907575660e+00,2.371041162907670807e-03,1.728389261094824825e+00
4.109448487841128816e+00,1.719198373700264650e-03,2.974423041949250113e-01
3.027476818351062526e+00,3.677718886805994916e-03,-2.498025698718837617e+00
3.209216338763216658e+00,2.198283399928555211e-03,-1.892900932626700783e+00
4.790529659457969380e+00,2.321122727410469648e-03,1.091698769096018040e+00
4.657015767678696960e+00,1.061767145844202303e-03,4.344017089928957631e-01
5.368300245795780690e+00,3.675916808766288742e-03,2.993729804400603101e+00
4.611477758637596125e+00,2.784875226622356321e-03,-1.912729462121269153e+00
6.752750113200491455e+00,2.705426762955412314e-03,-5.071239572210912705e-01
5.895180742878570079e+00,3.741923764802258280e-03,1.695740726130635423e+00
4.198225436921231513e+00,3.678369641848664405e-03,4.574966715148631735e-02
2.871301741354040260e+00,2.658119208164503450e-03,-2.833319521306067568e+00
3.480159020573667661e+00,3.250592369454023862e-03,3.262516864223763413e-01
8.666945508224175754e+00,2.058319351713741325e-03,-5.896661948341552772e-02
7.260469045962301138e+00,2.231347966875119743e-03,2.745788993509970410e+00
7.511799313277217394e+00,1.184673396032484170e-03,3.087010579132000387e+00
5.079380863676075109e+00,1.898597147892127713e-03,3.041024425748691584e+00
3.372195220655079151e+00,3.054057697543906963e-03,-4.264081639922139289e-01
7.136806851428449505e+00,2.197936963225296126e-03,2.485389787304495002e+00
5.597159543809277160e+00,2.962905794838749558e-03,2.726826761154272027e+00
3.624057312431404831e+00,1.691328571781990217e-03,1.057421827816022564e+00
3.380244796403482077e+00,2.726194318211127947e-03,-8.240426725375309402e-01
