# freq,amp,phi
3.516489839449068455e+00,3.405298826071793614e-03,3.373778811473284733e-01
5.119158728463038877e+00,2.201724841742082241e-03,-3.635984511532148744e-01
9.043501344256023700e+00,4.545966026343743402e-03,2.215778563673326040e+00
3.450182528636313251e+00,4.995283435486067881e-03,2.199098368681924320e+00
4.203773712055989265e+00,3.537186193672953432e-03,-1.227678399636938256e+00
2.925776583611204185e+00,3.008514558664873804e-03,-1.168347411889121057e+00
3.576193622864705990e+00,3.672656755464995953e-03,5.780376518139935804e-01
3.180669232658316581e+00,2.062063913421269441e-03,1.954188495112868296e+00
5.458877688440513687e+00,3.083553246763567207e-03,-2.850565991490527029e+00
5.437462922034030477e+00,2.882007295775342384e-03,-8.887905802206126360e-01
3.364847246213661158e+00,2.895209055609616888e-03,2.512126427674162166e+00
4.986677173480628333e+00,4.328579722483464481e-03,7.002815834396161065e-01
3.551980643900842782e+00,2.737734600573430311e-03,-1.804489255423602501e+00
2.818539035693054640e+00,3.256119924065713732e-03,1.462435830490729671e+00
5.571253657525536696e+00,2.473564064939409897e-03,-1.651613120076102836e+00
3.727220870684945897e+00,2.659508384965386489e-03,3.059436721657198710e+00
4.266857422447955628e+00,3.277257078846093283e-03,-3.081390437267653049e+00
3.441603018374789436e+00,2.878461646884595930e-03,2.735243269099835395e+00
4.324539068682874188e+00,2.596037969190645531e-03,-1.306372217715463302e+00
3.340445781718409002e+00,3.453092775892944999e-03,2.293563589815811099e+00
3.729109343479425576e+00,3.340191324237590936e-03,-2.202477864653429762e+00
2.743186170443014049e+00,2.581662863021452238e-03,-2.226090781435437371e+00
3.510075036746877597e+00,2.224080754983492631e-03,1.567330506327060391e-01
4.231645335008308528e+00,1.870511680160284913e-03,-1.798021436756669145e+00
7.250572618286813764e+00,2.148769722369426455e-03,-2.939329527796463282e+00
9.979959107563093568e+00,2.500154734190056932e-03,-2.548514002243524867e+00
7.760392336856378748e+00,3.381334315445280736e-03,2.366939512406801782e+00
1.181182100353397502e+01,2.784303342387365980e-03,4.522175729339874550e-01
4.107170291817224594e+00,3.753549386937589730e-03,1.611501549431393343e+00
2.693616744846520916e+00,2.970533491768521765e-03,2.029208167716906708e+00
6.888443945372312527e+00,2.948933513500867631e-03,3.061530696593541379e+00
3.358988437744492739e+00,2.951289744674612074e-03,-1.864279260455584675e+00
3.883954252166006427e+00,2.143758279766153334e-03,2.967386420501749278e+00
6.758978757052648945e+00,2.418767634977026307e-03,1.386196159060766320e-01
4.201836318033405959e+00,2.607415288832755536e-03,-2.122730752977890933e+00
7.367476004700296954e+00,3.510159751476948052e-03,1.033279447991293232e+00
2.768793711991216266e+00,2.582471141096372678e-03,7.911088806729331679e-01
4.797980925432375088e+00,2.557682845907070009e-03,-1.584739061385392889e+00
3.080381634853813111e+00,2.457053380797060826e-03,2.985681509408641965e-01
3.542293626844505550e+00,3.257406934874939632e-03,1.533253216910891226e+00
3.274750112314641193e+00,3.621329483416037623e-03,1.601459521003191888e+00
6.404380601062564793e+00,2.012809628153365213e-03,2.278730393326662274e-01
4.535146333974180877e+00,3.924431469373140975e-03,2.574903633581792306e+00
5.575338827846895384e+00,3.563533882142790477e-03,2.743156923082752385e-01
1.109213384235860289e+01,3.089644353074740783e-03,2.063175751170751582e-01
3.537865398377945780e+00,3.128748651128405306e-03,-2.272210284395216995e+00
3.953893796095556468e+00,3.317847896146658686e-03,-7.773097712806267268e-01
2.836870750627786375e+00,4.344994942388677103e-03,1.704461436443604150e+00
4.023549379887048971e+00,3.263889093332622299e-03,-2.209181818113486795e+00
2.876364408443823351e+00,2.413409772171260133e-03,-4.643939021811109846e-01
3.775047048451528831e+00,2.503503484653241389e-03,9.703057434964552641e-01
3.408158767183766535e+00,3.269639596751476758e-03,1.211946760296215508e+00
1.040943663799833807e+01,3.232366909157411653e-03,2.521223457462767215e+00
4.190401713395583982e+00,3.005077417526683461e-03,-5.449940939423090214e-01
3.165305701364871993e+00,3.036620064682101546e-03,-2.678154626507007308e+00
3.356594760368936115e+00,2.937433928053046449e-03,-2.105791779420517429e+00
2.692964402053888318e+00,3.115266617927573908e-03,2.907552830071558958e+00
5.232529305460942304e+00,3.019088298047639153e-03,-1.530710756565164310e+00
3.723533373500565347e+00,3.352408485740056114e-03,-1.625081017174875297e+00
2.811249361912885547e+00,2.613560515987028293e-03,-2.579749436285248443e+00
3.730683674952169682e+00,3.148582859536687081e-03,-2.152123011910963335e+00
5.955113266980983866e+00,2.398036778405884979e-03,2.462748445654449725e+00
3.580069416703905993e+00,3.698053439448413179e-03,1.772227005952089485e+00
7.182974845342025461e+00,2.279656465900205264e-03,1.368478820573308496e+00
