# freq,amp,phi
2.049991025927992538e+00,3.966581859315947665e-03,-1.438249085120324677e+00
2.377608077656778285e+00,4.534487755638594471e-03,-8.788856570717999972e-01
1.213857379958137361e+00,2.711796802432643594e-03,1.428417963404234214e+00
3.612487884844774566e+00,5.031056810252235861e-03,-1.415258095847490294e+00
4.094643442079471285e+00,4.119752098765448907e-03,3.670095782408244744e-02
3.361499462203144439e+00,2.061511166335865466e-03,-1.901821952396708593e+00
5.580070943488531832e+00,5.362128461472433910e-03,2.280083356152789342e+00
6.989845523138995986e+00,2.541571112062571310e-03,-6.852031417964901117e-01
1.997402275955267648e+00,4.583680841001133884e-03,-4.898271262297639872e-01
2.337612809811720371e+00,2.318227116338862116e-03,1.409870680522015363e+00
2.754066698005631864e+00,3.247391136294818393e-03,-2.809925375302555928e+00
1.164987886730067368e+00,3.822015043619003162e-03,2.117781519600772988e+00
5.699434618225024174e+00,4.552455787339967051e-03,1.422207321961322712e+00
5.360589295014646538e+00,2.417938239477374247e-03,3.137183831556423996e+00
4.278764511721190544e+00,2.383924605162074037e-03,-2.593496494867856494e+00
2.228665917966844212e+00,2.986344226268783375e-03,-2.338897804681758785e-01
5.114239916194852853e+00,3.672722340529122921e-03,-1.482656122140608268e+00
4.125913019134562987e+00,2.493250225443291012e-03,-2.056003878402892671e+00
1.912944274802071076e+00,2.646245083301732894e-03,-2.742177528378929807e+00
2.290948784857663956e+00,4.212612767431483073e-03,-2.096664368658162303e+00
2.747565785354248113e+00,4.098998648846993026e-03,-2.257961002611995838e+00
1.903079934326407541e+00,3.835851700250673783e-03,2.170365836991146047e-01
1.710070852473923431e+00,5.918390112697970683e-03,-8.726070264842937796e-01
2.347564007258863050e+00,3.071747635855069658e-03,1.728046742833974747e+00
3.781128098752880362e+00,4.027374449010251954e-03,-1.659969891332623959e+00
2.510583764523875772e+00,3.298633884521299988e-03,2.629231158582385319e+00
9.661160072827470913e+00,4.390191756804897281e-03,6.908868816540336688e-01
1.642298665008224523e+00,3.442140170165077558e-03,-3.443677924263566226e-01
1.153646824444731767e+00,4.032843393543260845e-03,-1.684598430100388011e+00
2.945342036242228012e+00,2.817457579159143161e-03,-2.815544822542963121e+00
1.479470726278480530e+00,2.922025856433485731e-03,-5.824001850305253747e-01
4.738597982567308797e+00,3.212606026854593864e-03,5.480302958860860940e-02
4.498200387451968041e+00,3.460768815986299714e-03,3.615062992576327794e-01
3.136145476029865264e+00,3.689014494736593715e-03,-8.807668146174991719e-01
2.295103488723933438e+00,4.672620695791107615e-03,-2.075400174954768140e+00
1.135296771977544417e+00,3.269141132881613846e-03,2.853003918112549719e+00
2.346809557004002844e+00,3.692291297793750052e-03,-1.085017483783186520e+00
5.303112181155928084e+00,1.670382897247493737e-03,-1.570087991310718190e+00
2.503463612583850306e+00,4.456395171566263948e-03,-2.848602181069802786e+00
7.376677256825287188e+00,5.112195330333027359e-03,1.185750686996748016e+00
2.542840908201936756e+00,3.195370093817574263e-03,4.024115315714849039e-01
3.318222074367454866e+00,3.154415783317436345e-03,-1.291843122471042271e+00
7.192047467544432138e+00,4.332212440655435967e-03,1.788788124738154295e+00
4.833997344944863883e+00,2.870137163437450241e-03,2.952998568955848668e+00
3.934920851929156083e+00,3.029971974612077033e-03,2.110241241168870019e+00
3.183570333973801514e+00,3.793280407372570141e-03,-2.379724639791746199e+00
3.827133011489001202e+00,2.424257924158058648e-03,-7.430920666421663157e-01
1.310257779007633960e+00,4.236644748880902950e-03,-4.649940429347676485e-01
8.080350973203024978e+00,2.423835128856963780e-03,-1.082178419963006899e+00
5.105228590742557415e+00,2.995710316468576124e-03,2.264600530235694187e+00
2.704398052760697446e+00,3.186498130748898535e-03,-2.247645028514478671e+00
1.140916074229935795e+00,4.258714202739841657e-03,2.627728093323591807e+00
3.141278597667476635e+00,2.759545082782757612e-03,-6.314014108091936528e-01
