# freq,amp,phi
4.700195009935574930e+00,2.223485724946704534e-03,2.950436500828432784e-01
3.834088536229909305e+00,2.573654090802345116e-03,4.076088008035951837e-01
4.744917100309800517e+00,3.403722625939655227e-03,1.013895139314232807e+00
4.151001285882784053e+00,2.138735336394456243e-03,3.090555439887972433e+00
6.959748928549128522e+00,3.502507202412350092e-03,-7.872732186345832162e-02
4.539401118240758315e+00,2.250998059980799122e-03,-1.704173099301453442e+00
5.431763967692048389e+00,2.769120977262850419e-03,1.473221456361056170e+00
4.761401589072841389e+00,3.597161351312609841e-03,2.219876879007717463e+00
6.681582914231348092e+00,3.394911693732745751e-03,-2.279905481086319075e+00
6.234538000832253957e+00,2.622558824125961578e-03,2.270051759155920834e+00
5.354164609414318932e+00,2.415400097777475625e-03,-2.317785880371787677e-01
6.960191216054072427e+00,2.386016035752014548e-03,1.474155928650080050e+00
4.915952909724693676e+00,1.996605371482588868e-03,1.365858184250985374e+00
4.239886029470591566e+00,3.209371504008975105e-03,1.169271011475538913e+00
5.385284573691379251e+00,3.341364126741168655e-03,2.196261331282026497e+00
4.444825347936686377e+00,2.243966070705322689e-03,2.014666016929775871e+00
4.351491773179870570e+00,2.747963545760407321e-03,-3.028233771028416843e+00
6.910541906192461781e+00,2.591191915643493819e-03,-4.506695732745660266e-01
5.246186717971644597e+00,2.337102161772714338e-03,1.906998945498893150e+00
4.031165982539607562e+00,1.810781915281845129e-03,-1.109429673802358796e+00
4.272823288094333094e+00,2.901224950570518556e-03,-2.683973751826868703e+00
4.256692464966321587e+00,3.278658251051262511e-03,-1.167867670394430402e+00
5.326421629082211062e+00,2.784380732493865404e-03,4.627563867017032706e-01
7.127093709041812275e+00,2.170247267544541791e-03,-2.766349700255750665e+00
7.073830000668772655e+00,2.657489395786756092e-03,2.131447193657265871e+00
4.343056953646716956e+00,2.683723653414844638e-03,1.592238492378914572e+00
5.932357872588742254e+00,3.006124087562121825e-03,-1.813735365700442692e+00
5.109079563513263089e+00,3.330089881435702691e-03,-2.423328561006348636e+00
6.321694172115556398e+00,2.811250570819603337e-03,-3.123450017002893819e+00
7.878670976975547191e+00,4.177814918894648052e-03,-1.974812735175236922e+00
5.258443576752926951e+00,3.968561850782606482e-03,-2.492843674495436090e+00
5.737968047222194556e+00,2.043087923638648058e-03,-5.595711029518857238e-01
5.364708168466181704e+00,2.616867856708536728e-03,2.261425031595314827e+00
4.178478557884266920e+00,3.271275120082376038e-03,-9.920863374777475485e-01
4.146767187822988809e+00,2.820971723248501262e-03,1.839000116266830354e+00
6.794667848805101329e+00,1.952711522904890598e-03,-3.075449543667816421e-01
5.287683897971962921e+00,2.667217993883890057e-03,1.494314424900491822e+00
6.528980259705789990e+00,1.944846455993511037e-03,-2.445087556545376462e+00
4.815013805531026314e+00,2.569558152518527320e-03,-1.269028266329164101e+00
4.524017137282722700e+00,2.579584595664873980e-03,-2.591506579457567128e+00
6.101844350328665456e+00,2.401630752924446832e-03,-1.259683101326117161e+00
4.425064358315072610e+00,2.716241949280552917e-03,2.147989425288567844e+00
4.240292458647134666e+00,2.745284009889308735e-03,-2.005950726023946196e+00
5.249296668258462084e+00,2.348443620008421745e-03,8.606675077848215949e-01
5.478904749074450464e+00,2.709576445357582842e-03,-1.650982697933746079e+00
8.082322979362631443e+00,2.416650329425053430e-03,-3.025865402223849365e+00
4.647028752320741418e+00,2.418717174016832110e-03,-2.011786991658945478e+00
4.212787225537189428e+00,4.292533131162356436e-03,-2.825787851006093643e+00
6.013193643613138129e+00,2.313748225091559127e-03,1.240018172063176216e+00
5.365800548113405455e+00,2.508874443296014826e-03,-3.139081462158863634e+00
5.731660201766796803e+00,3.931660207899343590e-03,-2.053974413636003860e+00
5.959329240126190363e+00,2.676429333209538654e-03,2.978529509719857415e+00
4.747232088737113997e+00,3.243423392218222796e-03,9.908746090835700571e-01
5.134811923203866257e+00,3.384101043902165359e-03,1.818842699003511143e+00
4.682137264719854919e+00,2.855984145354133891e-03,7.455771445757330973e-01
4.940104694825786069e+00,2.349909737404789860e-03,-1.257142092951224477e-01
6.318179365212205134e+00,2.483916797456399601e-03,2.502351496466319603e+00
5.173498742411135609e+00,2.384055132799932017e-03,1.098845688276056443e+00
5.034231503993542134e+00,2.744264213202804534e-03,-7.653182415333033006e-01
6.517184397510241922e+00,2.138582876482861966e-03,-1.553742451258435242e+00
5.060993368398833070e+00,2.139151696482931384e-03,1.181132717704263868e+00
4.867216702100384929e+00,2.453041914907826138e-03,7.127410513749983245e-01
4.170961691667972815e+00,3.153139242131792596e-03,-6.892043493187305359e-01
4.403838702740234368e+00,3.962075159477438865e-03,-2.387703705067441007e-01
7.129310172425125103e+00,3.062167037017371127e-03,-1.753955247175494225e+00
4.424583334468959350e+00,3.185545388473179536e-03,5.141157924906121224e-01
6.549387410261944709e+00,3.429250531509960183e-03,2.735663506759789421e+00
4.247019556425103204e+00,2.294358367922159567e-03,7.579334419775820564e-01
5.485765129020346187e+00,2.762869439308248461e-03,9.845492802418140954e-01
3.835811832490257256e+00,3.400546986422388167e-03,-1.823778733415339248e+00
8.287515222311014895e+00,3.057033499783284002e-03,1.970402687873202829e+00
5.948195237080748043e+00,3.148069421551849718e-03,-1.434451983815166809e+00
4.426533001616810736e+00,2.533149519914790204e-03,-2.962662198301651451e+00
6.160247026080842403e+00,3.721648796404578713e-03,-1.144761834052366867e+00
7.042477601607416204e+00,3.050481700452265920e-03,1.672816192637201382e+00
4.118150106129409238e+00,1.892597908743208490e-03,-2.985450433512881308e+00
5.685689110925709500e+00,2.340076102831135495e-03,-1.710619966745751341e+00
4.397842355160928918e+00,2.838127027192395221e-03,2.437308973192862105e+00
4.657423469400272964e+00,2.988430286995405125e-03,2.217749368043935299e+00
