# freq,amp,phi
4.560666104732431947e+00,3.123835764150069763e-03,-1.555114808381739211e+00
2.958047493413976881e+00,3.442733829395583801e-03,-2.375906524411786958e+00
3.719604416365642319e+00,3.216014873760529320e-03,2.503631369382967264e+00
3.822918152183595986e+00,3.532688628518498072e-03,1.906730021748455073e+00
4.470477094228909820e+00,5.448364211087877024e-03,-3.020182719513381020e+00
6.106778119159580243e+00,2.582974990743919230e-03,2.763677509924060693e-01
3.446821055366488640e+00,2.515671752243609123e-03,2.667963251071878261e+00
3.610249492798495830e+00,2.933589804504306391e-03,8.405713619609600507e-01
3.278443693930474190e+00,2.659911793066774624e-03,-6.312639851442618522e-01
3.480402057073831656e+00,2.414344529613495546e-03,-4.791236515356391834e-01
4.766468663199691314e+00,3.602392693347031532e-03,-1.409374129260325015e+00
2.778849492322971848e+00,1.906299487699301271e-03,3.109988560361958143e+00
4.387027602508823065e+00,3.412847301881597080e-03,-6.326391672848874492e-03
4.177850784463815081e+00,3.805043181812834893e-03,1.842998621823785044e+00
3.215496871250070221e+00,4.443004298504846239e-03,1.732436219996947635e+00
3.996473379129758197e+00,2.863533840304236053e-03,-5.699098602261103430e-01
4.061995833285999780e+00,1.837075369246778198e-03,-1.224945848848635110e+00
3.488223981787148542e+00,1.779209260545346061e-03,2.816012443690286027e+00
3.665450075259517160e+00,4.475990908806353960e-03,1.797583772168186655e+00
2.910506329017558791e+00,3.169496599581794315e-03,4.273720953368789210e-01
3.965252123158573561e+00,2.954458033832792554e-03,-2.794876266438520052e+00
3.311900175091762488e+00,2.331946387687408757e-03,3.588246297711439325e-01
4.378320550356824548e+00,1.888827536195694223e-03,1.744311672896896148e+00
2.829022326667309795e+00,2.659919175726735419e-03,-2.097653202430200370e+00
3.174563793832550829e+00,2.029223059039028144e-03,7.129741802750393376e-01
3.010098802180013688e+00,2.468122659156811709e-03,-9.395741037745803936e-01
2.822583230512376584e+00,1.755392562842466794e-03,2.690113919694314681e-01
5.273237985602110989e+00,2.278740636577914966e-03,-1.676515529546406258e+00
3.247131637253289238e+00,2.476894607060877145e-03,1.416129053441943064e+00
2.956133037204994096e+00,3.364285480936835340e-03,1.540415039517096574e+00
5.206156031596814060e+00,1.139498640619378365e-03,-2.457714408237090087e+00
3.597267657507582150e+00,2.829342777136647450e-03,-1.165085851171315579e+00
