0.000000000000000000e+00 1.013855481832036221e+00 1.015109657293370029e-04
2.083333333333333218e-02 1.009723637485714809e+00 2.252849705480747082e-04
4.166666666666666435e-02 1.009409752361279944e+00 8.398942814840423387e-05
6.250000000000000000e-02 1.008941288783079093e+00 2.153964604765730081e-03
8.333333333333332871e-02 1.001833634034939413e+00 1.940449348323100955e-03
1.041666666666666574e-01 1.011205538423692207e+00 5.018278449047702166e-04
1.250000000000000000e-01 1.014850785166406810e+00 1.551562606050599716e-03
1.458333333333333148e-01 1.023194180658313135e+00 1.036893302940598057e-03
1.666666666666666574e-01 1.015701087639554245e+00 -1.396098025508774260e-03
1.875000000000000000e-01 1.004144000175247076e+00 9.007253080636276943e-06
2.083333333333333148e-01 1.014698039470492086e+00 2.039389281826958864e-03
2.291666666666666574e-01 1.011259606152787649e+00 4.735422446504585566e-04
2.500000000000000000e-01 1.013053246998049328e+00 -1.941069815378815050e-04
2.708333333333333148e-01 1.011403139004777962e+00 9.816852628978887517e-05
2.916666666666666297e-01 1.018459751510357947e+00 -1.299484067297641040e-03
3.125000000000000000e-01 1.010795837200199276e+00 -7.402350799400014532e-04
3.333333333333333148e-01 1.006806625562568058e+00 1.916027873583479058e-05
3.541666666666666297e-01 1.000992277034969735e+00 -1.847424787592334737e-03
3.750000000000000000e-01 1.017383742048292961e+00 -1.003200187572506671e-03
3.958333333333333148e-01 1.031174575642098468e+00 -2.615205922403234635e-04
4.166666666666666297e-01 1.020545544678739258e+00 -7.042314395893288460e-04
4.375000000000000000e-01 1.007831597210606445e+00 1.996342393979343307e-04
4.583333333333333148e-01 1.011057680385257118e+00 -3.121358104063467445e-04
4.791666666666666297e-01 1.006874829925950232e+00 1.137069438336106011e-03
5.000000000000000000e-01 1.011795259588796014e+00 6.911472366539742236e-04
5.208333333333332593e-01 1.012067620860861883e+00 1.121457102446129237e-03
5.416666666666666297e-01 1.019265707031296264e+00 -2.084811336067766713e-03
5.625000000000000000e-01 1.019144620172886651e+00 1.269013272758070295e-03
5.833333333333332593e-01 1.011920411525919716e+00 2.299021594728914170e-03
6.041666666666666297e-01 1.000633253945037104e+00 2.617714059322232649e-05
6.250000000000000000e-01 1.009422460778296893e+00 3.011198937830821334e-04
6.458333333333332593e-01 1.018048877954178977e+00 -1.658083635631743937e-04
6.666666666666666297e-01 1.025684431903677307e+00 -4.842101486822698929e-04
6.875000000000000000e-01 1.013478296416596702e+00 4.930860713764599742e-04
7.083333333333332593e-01 1.011269536697346982e+00 -5.717496886000250677e-04
7.291666666666666297e-01 1.010178782266531572e+00 -1.389794889255663865e-03
7.500000000000000000e-01 1.010134520872105535e+00 2.203393660414324027e-03
7.708333333333332593e-01 1.003756376884374024e+00 -2.635132351625921188e-03
7.916666666666666297e-01 1.011821477444099671e+00 6.637907680069858466e-04
8.125000000000000000e-01 1.022380132100930039e+00 -4.547834168643137380e-04
8.333333333333332593e-01 1.021154499994724851e+00 1.357178556354248162e-03
8.541666666666666297e-01 1.011276224637584153e+00 1.220094460916613379e-03
8.750000000000000000e-01 1.004807157943563567e+00 -3.901001912075482167e-04
8.958333333333332593e-01 1.008792272645377297e+00 -1.636996175760762435e-03
9.166666666666666297e-01 1.017265176430877327e+00 -1.642002651985260964e-04
9.375000000000000000e-01 1.019247035404754476e+00 5.198130481077061242e-04
9.583333333333332593e-01 1.016706255900175382e+00 9.814793268131069039e-04
9.791666666666666297e-01 1.018806194414144217e+00 -9.948088898409292603e-04
1.000000000000000000e+00 1.009958684515431582e+00 5.633137659792696961e-05
1.020833333333333259e+00 1.007347819606420947e+00 1.956038931754262508e-03
1.041666666666666519e+00 1.001982196696521665e+00 -4.038423462809941273e-04
1.062500000000000000e+00 1.021137436886807803e+00 -2.583858919643595726e-03
1.083333333333333259e+00 1.028620423516884541e+00 -4.490155950456873484e-04
1.104166666666666519e+00 1.023962109979735358e+00 -1.446784867453355461e-03
1.125000000000000000e+00 1.011922293993578581e+00 1.453009810065218144e-03
1.145833333333333259e+00 1.011411032042760949e+00 1.117941174276957999e-03
1.166666666666666519e+00 1.010083348116349811e+00 -8.927390736201221838e-04
1.187500000000000000e+00 1.011703406632011415e+00 -2.196176885995808174e-03
1.208333333333333259e+00 1.010314779515316674e+00 -1.565101057341790390e-04
1.229166666666666519e+00 1.017346284681010626e+00 -4.483879207095417172e-04
1.250000000000000000e+00 1.023785170951970525e+00 -2.035413519822701182e-03
1.270833333333333259e+00 1.011209409173196683e+00 -1.870888672095712222e-03
1.291666666666666519e+00 1.003776330206530343e+00 5.428225753223041078e-04
1.312500000000000000e+00 1.007058934527122807e+00 -1.134492148588770377e-03
1.333333333333333259e+00 1.018919263285209542e+00 -2.227150335428979520e-03
1.354166666666666519e+00 1.021756808299541186e+00 3.103796857085812833e-05
1.375000000000000000e+00 1.013959405628680033e+00 -2.426234457450012535e-03
1.395833333333333259e+00 1.009412258517258021e+00 4.081881707106988074e-04
1.416666666666666519e+00 1.013879942539074319e+00 1.944463826466001979e-03
1.437500000000000000e+00 1.012147726495417288e+00 -8.087150395024989263e-04
1.458333333333333259e+00 1.004219230877046787e+00 2.219258837457967985e-04
1.479166666666666519e+00 1.007914183653920936e+00 -1.217277041488147018e-03
1.500000000000000000e+00 1.021605066705816078e+00 -3.731247610115206331e-04
